Gene stable ID	Gene name
ENSBTAG00000007649	TM2D3
ENSBTAG00000039413	
ENSBTAG00000014530	NTNG1
ENSBTAG00000033083	
ENSBTAG00000013420	FSD1L
ENSBTAG00000054663	PAG5
ENSBTAG00000024493	DHRS3
ENSBTAG00000008923	GPR83
ENSBTAG00000014270	UNC5B
ENSBTAG00000044074	MLLT10
ENSBTAG00000001156	ST3GAL1
ENSBTAG00000004206	LRRC55
ENSBTAG00000005412	NEDD4L
ENSBTAG00000009632	LARP7
ENSBTAG00000054058	RNF182
ENSBTAG00000051351	UBAP1L
ENSBTAG00000006651	INSL6
ENSBTAG00000027516	APLNR
ENSBTAG00000008925	MRE11
ENSBTAG00000053795	U6
ENSBTAG00000050426	MVB12B
ENSBTAG00000033095	WDR70
ENSBTAG00000001518	ISG20L2
ENSBTAG00000053093	
ENSBTAG00000039086	
ENSBTAG00000019567	IL21R
ENSBTAG00000013100	SPAG5
ENSBTAG00000039954	COPZ2
ENSBTAG00000001475	MCUR1
ENSBTAG00000039658	PDCD7
ENSBTAG00000011525	SLC5A8
ENSBTAG00000012047	JAK2
ENSBTAG00000049328	
ENSBTAG00000048038	bta-mir-2284w
ENSBTAG00000000290	ATP11B
ENSBTAG00000042388	
ENSBTAG00000044393	5S_rRNA
ENSBTAG00000026080	
ENSBTAG00000053962	
ENSBTAG00000001280	CLPB
ENSBTAG00000053537	
ENSBTAG00000044315	NRON
ENSBTAG00000049491	
ENSBTAG00000050556	
ENSBTAG00000000806	ATAD1
ENSBTAG00000008386	CLPX
ENSBTAG00000050171	
ENSBTAG00000005716	CRABP2
ENSBTAG00000009176	ANKRD49
ENSBTAG00000000152	RANBP2
ENSBTAG00000048542	
ENSBTAG00000006126	GTF3C1
ENSBTAG00000051436	
ENSBTAG00000052478	DEFB116
ENSBTAG00000049695	LMX1B
ENSBTAG00000024723	CHCHD3
ENSBTAG00000036397	bta-mir-302b
ENSBTAG00000003470	TTYH1
ENSBTAG00000036429	bta-mir-302c
ENSBTAG00000052286	
ENSBTAG00000048009	
ENSBTAG00000014575	COL4A5
ENSBTAG00000011984	RSKR
ENSBTAG00000036428	bta-mir-302a
ENSBTAG00000029983	bta-mir-367
ENSBTAG00000052743	
ENSBTAG00000016819	FABP3
ENSBTAG00000051458	
ENSBTAG00000026936	ZGRF1
ENSBTAG00000039036	PAG18
ENSBTAG00000054961	
ENSBTAG00000010247	FKTN
ENSBTAG00000021414	TMCO5B
ENSBTAG00000016920	EOMES
ENSBTAG00000046447	
ENSBTAG00000006675	PCSK6
ENSBTAG00000003743	
ENSBTAG00000016080	VPS13D
ENSBTAG00000016469	TNKS1BP1
ENSBTAG00000053642	U6
ENSBTAG00000012279	AASDHPPT
ENSBTAG00000003438	ZBTB43
ENSBTAG00000018667	RCL1
ENSBTAG00000000711	NDRG1
ENSBTAG00000028620	5S_rRNA
ENSBTAG00000048635	
ENSBTAG00000038595	MAGEB16
ENSBTAG00000003364	DEFB119
ENSBTAG00000015259	NEUROG2
ENSBTAG00000036361	bta-mir-152
ENSBTAG00000009498	PTEN
ENSBTAG00000016818	ZCCHC17
ENSBTAG00000039951	PRMT6
ENSBTAG00000005392	KBTBD3
ENSBTAG00000051359	
ENSBTAG00000023989	MSANTD4
ENSBTAG00000039343	ZBTB34
ENSBTAG00000046357	SLC29A3
ENSBTAG00000011988	KIAA0100
ENSBTAG00000054596	
ENSBTAG00000014202	CDK5RAP3
ENSBTAG00000048949	DEFB121
ENSBTAG00000012352	PARP16
ENSBTAG00000027384	DEFB122A
ENSBTAG00000033315	DNAJC1
ENSBTAG00000002458	NUP155
ENSBTAG00000054000	
ENSBTAG00000013593	SNRPA1
ENSBTAG00000025968	
ENSBTAG00000027383	DEFB122
ENSBTAG00000050490	bta-mir-12046
ENSBTAG00000016721	ZNF791
ENSBTAG00000054744	
ENSBTAG00000020555	DEFB123
ENSBTAG00000000375	SSRP1
ENSBTAG00000048941	U6
ENSBTAG00000003957	
ENSBTAG00000046220	
ENSBTAG00000016817	SNRNP40
ENSBTAG00000054181	
ENSBTAG00000051924	
ENSBTAG00000048748	
ENSBTAG00000029851	bta-mir-122
ENSBTAG00000021556	RANBP9
ENSBTAG00000035286	CMC1
ENSBTAG00000003239	UTP20
ENSBTAG00000029932	MIR101-2
ENSBTAG00000021079	C3H1orf210
ENSBTAG00000031254	DEFB124
ENSBTAG00000045119	bta-mir-2285s
ENSBTAG00000015794	NES
ENSBTAG00000011689	LENG8
ENSBTAG00000010971	LIMS1
ENSBTAG00000042594	U5
ENSBTAG00000045163	U4
ENSBTAG00000049706	U5
ENSBTAG00000004117	AZI2
ENSBTAG00000044916	5S_rRNA
ENSBTAG00000051185	
ENSBTAG00000017147	AK3
ENSBTAG00000012249	PRR15L
ENSBTAG00000042426	U6
ENSBTAG00000015789	BCAN
ENSBTAG00000036929	U3
ENSBTAG00000044521	SNORA59A
ENSBTAG00000008828	IGDCC3
ENSBTAG00000012259	PNPO
ENSBTAG00000021420	EPHA7
ENSBTAG00000024928	TNFRSF1B
ENSBTAG00000021082	TMEM125
ENSBTAG00000000707	CCN4
ENSBTAG00000017137	CDC37L1
ENSBTAG00000023843	RALGPS1
ENSBTAG00000000376	P2RX3
ENSBTAG00000051361	
ENSBTAG00000034875	ALPK1
ENSBTAG00000017078	FAM114A2
ENSBTAG00000019338	IL13RA1
ENSBTAG00000003589	COMMD3
ENSBTAG00000039937	TNFRSF8
ENSBTAG00000043696	
ENSBTAG00000012845	SDF2
ENSBTAG00000014284	ALPK2
ENSBTAG00000054161	bta-mir-2285ci
ENSBTAG00000040406	
ENSBTAG00000021497	CDH23
ENSBTAG00000018970	XPO5
ENSBTAG00000035018	ZCCHC12
ENSBTAG00000001517	KRT18
ENSBTAG00000006129	KATNIP
ENSBTAG00000045286	bta-mir-2360
ENSBTAG00000051018	
ENSBTAG00000015584	BMI1
ENSBTAG00000049339	
ENSBTAG00000004742	RUNX1
ENSBTAG00000014176	REM1
ENSBTAG00000055295	
ENSBTAG00000013740	SP2
ENSBTAG00000022751	
ENSBTAG00000015784	HAPLN2
ENSBTAG00000049422	TIFA
ENSBTAG00000019556	MIIP
ENSBTAG00000000836	KRT8
ENSBTAG00000053352	bta-mir-12035
ENSBTAG00000009036	SUPT6H
ENSBTAG00000048728	
ENSBTAG00000051860	
ENSBTAG00000047141	PAG7
ENSBTAG00000054881	RNLS
ENSBTAG00000011693	LENG9
ENSBTAG00000015180	
ENSBTAG00000000586	CPLANE1
ENSBTAG00000045989	CDC42EP5
ENSBTAG00000012004	TGFB3
ENSBTAG00000001825	SP6
ENSBTAG00000008840	HM13
ENSBTAG00000011810	ANGPTL2
ENSBTAG00000027916	MALT1
ENSBTAG00000036841	5S_rRNA
ENSBTAG00000050982	
ENSBTAG00000021554	NOL7
ENSBTAG00000048601	
ENSBTAG00000052741	
ENSBTAG00000014112	EXOC4
ENSBTAG00000052346	
ENSBTAG00000001828	SCRN2
ENSBTAG00000020159	NKAIN1
ENSBTAG00000015775	CHRNA7
ENSBTAG00000003941	AP1AR
ENSBTAG00000039967	KRT78
ENSBTAG00000038063	LIPJ
ENSBTAG00000006535	IRS4
ENSBTAG00000045852	TAL2
ENSBTAG00000044270	bta-mir-2285a
ENSBTAG00000007823	TG
ENSBTAG00000053976	
ENSBTAG00000000406	GPATCH4
ENSBTAG00000030105	
ENSBTAG00000055091	
ENSBTAG00000001830	LRRC46
ENSBTAG00000001887	STAM2
ENSBTAG00000016038	GCC2
ENSBTAG00000011048	SPATA6L
ENSBTAG00000006176	GRIA4
ENSBTAG00000046079	
ENSBTAG00000043023	U6
ENSBTAG00000021547	CFAP57
ENSBTAG00000008419	PDE2A
ENSBTAG00000017079	MFAP3
ENSBTAG00000014904	SIRT5
ENSBTAG00000050536	
ENSBTAG00000014304	TMEM47
ENSBTAG00000048033	SMIM15
ENSBTAG00000018979	PUM1
ENSBTAG00000002615	LONRF3
ENSBTAG00000049952	
ENSBTAG00000006440	IGDCC4
ENSBTAG00000033291	SPAG6
ENSBTAG00000012676	KRT79
ENSBTAG00000050023	bta-mir-12010
ENSBTAG00000034867	TMEM38B
ENSBTAG00000006948	GARNL3
ENSBTAG00000005314	MFN2
ENSBTAG00000012005	IFT43
ENSBTAG00000025634	FMN1
ENSBTAG00000016169	ID1
ENSBTAG00000024288	
ENSBTAG00000043746	7SK
ENSBTAG00000013588	ZNF532
ENSBTAG00000016171	COX4I2
ENSBTAG00000053315	
ENSBTAG00000044499	bta-mir-2423
ENSBTAG00000036451	5S_rRNA
ENSBTAG00000006445	LIPF
ENSBTAG00000047337	U6
ENSBTAG00000014807	DPP8
ENSBTAG00000006526	BCL2L1
ENSBTAG00000020285	PRG3
ENSBTAG00000018682	SETD4
ENSBTAG00000046820	
ENSBTAG00000048319	
ENSBTAG00000044598	5S_rRNA
ENSBTAG00000048652	
ENSBTAG00000043929	5S_rRNA
ENSBTAG00000032696	
ENSBTAG00000022829	
ENSBTAG00000049619	GFOD1
ENSBTAG00000053748	
ENSBTAG00000026003	GUCY2F
ENSBTAG00000044790	U6
ENSBTAG00000054241	
ENSBTAG00000048420	
ENSBTAG00000045377	SNORA70
ENSBTAG00000001832	MRPL10
ENSBTAG00000050742	
ENSBTAG00000049504	
ENSBTAG00000018775	TPX2
ENSBTAG00000004043	
ENSBTAG00000051093	
ENSBTAG00000039234	LIPK
ENSBTAG00000050441	U6
ENSBTAG00000054295	bta-mir-6534
ENSBTAG00000017268	PROCA1
ENSBTAG00000017160	TBC1D7
ENSBTAG00000034113	GALNT10
ENSBTAG00000023384	CBR1
ENSBTAG00000010337	ALG11
ENSBTAG00000019552	PGRMC1
ENSBTAG00000003084	GPATCH2L
ENSBTAG00000000404	NAXE
ENSBTAG00000042966	U6
ENSBTAG00000006957	SLC2A8
ENSBTAG00000055258	
ENSBTAG00000013523	OSBPL7
ENSBTAG00000032051	SULT1C4
ENSBTAG00000011954	SEC11C
ENSBTAG00000012533	
ENSBTAG00000002007	PRG3
ENSBTAG00000046129	RAB34
ENSBTAG00000040357	
ENSBTAG00000045826	C28H10orf105
ENSBTAG00000050239	CASP1
ENSBTAG00000035399	OR1M1
ENSBTAG00000012034	KRT4
ENSBTAG00000024911	LIPN
ENSBTAG00000019553	
ENSBTAG00000023885	ZNF79
ENSBTAG00000010888	VSIR
ENSBTAG00000054369	
ENSBTAG00000038797	
ENSBTAG00000049636	
ENSBTAG00000043864	
ENSBTAG00000044062	RBMS3
ENSBTAG00000054004	
ENSBTAG00000006963	RPL12
ENSBTAG00000018033	PIP4K2A
ENSBTAG00000020884	CASP4
ENSBTAG00000042860	
ENSBTAG00000000401	TTC24
ENSBTAG00000052471	
ENSBTAG00000015773	LRGUK
ENSBTAG00000045662	KRT3
ENSBTAG00000032142	OR7G7
ENSBTAG00000043047	SNORA65
ENSBTAG00000042142	
ENSBTAG00000004000	SAP30L
ENSBTAG00000014199	TBX21
ENSBTAG00000051783	OR7G44
ENSBTAG00000051222	bta-mir-2285k-2
ENSBTAG00000017912	OR7G52
ENSBTAG00000050624	
ENSBTAG00000048411	
ENSBTAG00000002335	HAND1
ENSBTAG00000044698	U5
ENSBTAG00000046486	
ENSBTAG00000023623	OR7G8
ENSBTAG00000011050	PLPP6
ENSBTAG00000038369	SULT1C2
ENSBTAG00000050495	GREM1
ENSBTAG00000045641	SNORD42
ENSBTAG00000012844	LRSAM1
ENSBTAG00000006882	IQGAP3
ENSBTAG00000045670	
ENSBTAG00000050617	
ENSBTAG00000042808	U6
ENSBTAG00000022640	OR7G50
ENSBTAG00000011280	TBKBP1
ENSBTAG00000053039	
ENSBTAG00000019093	AMY2B
ENSBTAG00000044654	U6
ENSBTAG00000003372	SLC35B4
ENSBTAG00000053300	
ENSBTAG00000046394	RPL23A
ENSBTAG00000050208	OR7G45
ENSBTAG00000043527	Y_RNA
ENSBTAG00000019125	SLC1A1
ENSBTAG00000015155	HACD3
ENSBTAG00000046524	SNORD4A
ENSBTAG00000002052	PLOD1
ENSBTAG00000012285	ESRRB
ENSBTAG00000048217	SNORD4B
ENSBTAG00000053550	
ENSBTAG00000032613	SCG5
ENSBTAG00000021499	PSAP
ENSBTAG00000053412	
ENSBTAG00000019134	NEK5
ENSBTAG00000006777	TLCD1
ENSBTAG00000048580	
ENSBTAG00000038714	OR7E192
ENSBTAG00000027974	
ENSBTAG00000017375	FAM241A
ENSBTAG00000045297	5S_rRNA
ENSBTAG00000004796	GRP
ENSBTAG00000042761	Y_RNA
ENSBTAG00000039130	
ENSBTAG00000054191	PAG15
ENSBTAG00000049178	
ENSBTAG00000044440	
ENSBTAG00000040320	
ENSBTAG00000016077	ZNF317
ENSBTAG00000015535	NEK8
ENSBTAG00000022826	RAX
ENSBTAG00000049804	
ENSBTAG00000049450	bta-mir-11990
ENSBTAG00000015158	INTS14
ENSBTAG00000020612	NEK3
ENSBTAG00000012847	NIBAN2
ENSBTAG00000013364	LIPM
ENSBTAG00000042299	U6
ENSBTAG00000038739	CPLX4
ENSBTAG00000048545	
ENSBTAG00000042325	U6
ENSBTAG00000010060	SLC43A3
ENSBTAG00000021544	EBNA1BP2
ENSBTAG00000038990	TRAF4
ENSBTAG00000006833	LMAN1
ENSBTAG00000006586	KPNB1
ENSBTAG00000019091	RNPC3
ENSBTAG00000013368	ANKRD22
ENSBTAG00000020100	
ENSBTAG00000002625	MAP3K7
ENSBTAG00000006487	RPS9
ENSBTAG00000020929	ARMC3
ENSBTAG00000002297	CACNB4
ENSBTAG00000045770	KRT77
ENSBTAG00000037555	FAM183A
ENSBTAG00000007828	SLA
ENSBTAG00000006868	OTUD7A
ENSBTAG00000020739	NXT2
ENSBTAG00000021162	CKAP2
ENSBTAG00000006486	TSEN34
ENSBTAG00000053289	
ENSBTAG00000021649	
ENSBTAG00000044498	U6
ENSBTAG00000012621	RTN4RL2
ENSBTAG00000051805	
ENSBTAG00000048444	OR13P2
ENSBTAG00000049201	
ENSBTAG00000046089	KRT1
ENSBTAG00000025826	SLC24A1
ENSBTAG00000019388	KIAA2013
ENSBTAG00000053196	OR13P11
ENSBTAG00000015908	MBOAT7
ENSBTAG00000048462	
ENSBTAG00000001397	OR13P4
ENSBTAG00000049380	
ENSBTAG00000045716	U5
ENSBTAG00000012319	KCNE5
ENSBTAG00000046545	MEF2D
ENSBTAG00000021739	NPPB
ENSBTAG00000018986	ACSL4
ENSBTAG00000006709	NPPA
ENSBTAG00000046038	
ENSBTAG00000001298	STAMBPL1
ENSBTAG00000009902	AKR1B1
ENSBTAG00000047757	
ENSBTAG00000053811	
ENSBTAG00000049644	
ENSBTAG00000001007	SLC25A43
ENSBTAG00000054883	
ENSBTAG00000008735	VASH1
ENSBTAG00000051613	
ENSBTAG00000004307	VPS36
ENSBTAG00000053852	
ENSBTAG00000020062	TMC4
ENSBTAG00000002803	SULT1C3
ENSBTAG00000051516	
ENSBTAG00000044191	ABCC12
ENSBTAG00000052675	
ENSBTAG00000006869	PHF20L1
ENSBTAG00000008443	LARP1
ENSBTAG00000019832	TGFBR2
ENSBTAG00000019454	ANGEL1
ENSBTAG00000046037	SLC25A5
ENSBTAG00000002293	ARL5A
ENSBTAG00000020700	CLCN6
ENSBTAG00000014930	MYLK2
ENSBTAG00000043493	U6
ENSBTAG00000052342	
ENSBTAG00000004352	SLC5A7
ENSBTAG00000054842	bta-mir-2285ah
ENSBTAG00000053183	PAG4
ENSBTAG00000026676	SDC3
ENSBTAG00000048681	
ENSBTAG00000047717	FAM222B
ENSBTAG00000012039	PHACTR1
ENSBTAG00000009059	PITX2
ENSBTAG00000001582	AKR1B10
ENSBTAG00000045484	5S_rRNA
ENSBTAG00000052736	
ENSBTAG00000012086	CNOT8
ENSBTAG00000019187	ZNF462
ENSBTAG00000053384	OR7H3
ENSBTAG00000005477	LAPTM5
ENSBTAG00000030629	MGC127133
ENSBTAG00000035396	OR7D2
ENSBTAG00000015639	ERAL1
ENSBTAG00000011435	NPEPPS
ENSBTAG00000045466	bta-mir-2471
ENSBTAG00000008723	CCBE1
ENSBTAG00000053697	
ENSBTAG00000054941	
ENSBTAG00000049786	
ENSBTAG00000048663	OR7H5P
ENSBTAG00000048968	
ENSBTAG00000000579	NIPBL
ENSBTAG00000023333	LENG1
ENSBTAG00000037810	OR10AK7
ENSBTAG00000035395	OR7E201
ENSBTAG00000018688	CBR3
ENSBTAG00000003525	STXBP1
ENSBTAG00000051492	
ENSBTAG00000039809	
ENSBTAG00000044112	MSRB2
ENSBTAG00000048574	
ENSBTAG00000039261	KRT2
ENSBTAG00000047315	PTF1A
ENSBTAG00000049887	
ENSBTAG00000053201	
ENSBTAG00000020698	MTHFR
ENSBTAG00000054251	OR7E200
ENSBTAG00000037770	OR13P8
ENSBTAG00000003479	MATN1
ENSBTAG00000014900	CNOT3
ENSBTAG00000021730	GJD2
ENSBTAG00000036414	bta-mir-451
ENSBTAG00000048721	OR13P16B
ENSBTAG00000009206	FOXS1
ENSBTAG00000047169	STEEP1
ENSBTAG00000010858	ABCC11
ENSBTAG00000051284	
ENSBTAG00000029953	bta-mir-144
ENSBTAG00000046808	
ENSBTAG00000045718	
ENSBTAG00000040482	OR7E202
ENSBTAG00000031214	
ENSBTAG00000012414	
ENSBTAG00000054866	
ENSBTAG00000007757	PRPF31
ENSBTAG00000051230	SLC43A1
ENSBTAG00000037638	KRT73
ENSBTAG00000017095	DENND4A
ENSBTAG00000005714	ACTC1
ENSBTAG00000054737	
ENSBTAG00000014614	ACTA2
ENSBTAG00000020374	THSD1
ENSBTAG00000024701	TIMM10
ENSBTAG00000054678	DUSP15
ENSBTAG00000010073	FLOT2
ENSBTAG00000007131	GADL1
ENSBTAG00000042555	U6
ENSBTAG00000014306	DOP1B
ENSBTAG00000051614	PAG14
ENSBTAG00000007904	KRT72
ENSBTAG00000007756	TFPT
ENSBTAG00000027524	SMTNL1
ENSBTAG00000001396	ADAMTS7
ENSBTAG00000005937	TTLL9
ENSBTAG00000025001	MRPL45
ENSBTAG00000011014	CHST3
ENSBTAG00000049851	PMAIP1
ENSBTAG00000007754	NDUFA3
ENSBTAG00000012989	UBE2L6
ENSBTAG00000050782	
ENSBTAG00000051459	
ENSBTAG00000042987	U8
ENSBTAG00000039970	PAG16
ENSBTAG00000048648	
ENSBTAG00000008827	SPOCK2
ENSBTAG00000010867	LONP2
ENSBTAG00000000619	KRT74
ENSBTAG00000018959	RAB11A
ENSBTAG00000000703	ST6GAL2
ENSBTAG00000001051	OSCAR
ENSBTAG00000049522	
ENSBTAG00000044258	bta-mir-2290
ENSBTAG00000016267	SERPING1
ENSBTAG00000013181	LRRC74A
ENSBTAG00000042079	U6
ENSBTAG00000001804	GPR179
ENSBTAG00000001926	RAD23B
ENSBTAG00000050440	PAG20
ENSBTAG00000025329	IRF2BPL
ENSBTAG00000030122	bta-mir-130a
ENSBTAG00000012095	GEMIN5
ENSBTAG00000052171	
ENSBTAG00000000597	TMPRSS15
ENSBTAG00000044966	U6
ENSBTAG00000009923	CIPC
ENSBTAG00000053317	YPEL4
ENSBTAG00000008332	ENPEP
ENSBTAG00000014384	ZDHHC22
ENSBTAG00000054995	
ENSBTAG00000008535	SOCS7
ENSBTAG00000035021	
ENSBTAG00000017138	TMEM71
ENSBTAG00000019676	MC4R
ENSBTAG00000019457	MRPL22
ENSBTAG00000000392	ASCC1
ENSBTAG00000008895	BPGM
ENSBTAG00000047752	OTUD1
ENSBTAG00000020355	KLF4
ENSBTAG00000008096	EDN1
ENSBTAG00000051026	
ENSBTAG00000034827	PDGFD
ENSBTAG00000044362	7SK
ENSBTAG00000043235	
ENSBTAG00000018245	SLC1A3
ENSBTAG00000012234	RHBG
ENSBTAG00000045861	TARM1
ENSBTAG00000050736	bta-mir-12050
ENSBTAG00000006493	CLP1
ENSBTAG00000052204	
ENSBTAG00000020713	BACH2
ENSBTAG00000051507	OR7E191P
ENSBTAG00000009743	PDRG1
ENSBTAG00000004369	
ENSBTAG00000011654	
ENSBTAG00000044802	
ENSBTAG00000050838	
ENSBTAG00000021217	COL11A1
ENSBTAG00000043628	5S_rRNA
ENSBTAG00000043604	U6
ENSBTAG00000053212	
ENSBTAG00000042321	SNORA70
ENSBTAG00000011315	GJA10
ENSBTAG00000009617	SLC2A1
ENSBTAG00000049647	
ENSBTAG00000054276	OR7E184P
ENSBTAG00000051789	U6
ENSBTAG00000002381	ZDHHC5
ENSBTAG00000038384	KRT5
ENSBTAG00000016348	XKR7
ENSBTAG00000053678	
ENSBTAG00000043662	U2
ENSBTAG00000047799	OR7E188
ENSBTAG00000043059	U6
ENSBTAG00000011313	CASP8AP2
ENSBTAG00000052269	
ENSBTAG00000049094	U6
ENSBTAG00000054657	
ENSBTAG00000048201	U6
ENSBTAG00000050203	
ENSBTAG00000054608	
ENSBTAG00000007438	STT3B
ENSBTAG00000052326	
ENSBTAG00000031453	CCM2L
ENSBTAG00000046139	
ENSBTAG00000000162	ANAPC16
ENSBTAG00000029316	5S_rRNA
ENSBTAG00000054213	
ENSBTAG00000002887	DDI1
ENSBTAG00000053704	
ENSBTAG00000051005	
ENSBTAG00000048343	
ENSBTAG00000042260	U7
ENSBTAG00000023823	
ENSBTAG00000014467	
ENSBTAG00000050175	
ENSBTAG00000002389	MED19
ENSBTAG00000045779	UBE2A
ENSBTAG00000050254	5S_rRNA
ENSBTAG00000012735	CFAP157
ENSBTAG00000052498	
ENSBTAG00000045064	bta-mir-2470
ENSBTAG00000049421	
ENSBTAG00000002404	TMX2
ENSBTAG00000039425	KRT6A
ENSBTAG00000001644	MDN1
ENSBTAG00000012736	PTRH1
ENSBTAG00000052984	bta-mir-12059
ENSBTAG00000016028	ZNF691
ENSBTAG00000005614	UXS1
ENSBTAG00000049722	TSACC
ENSBTAG00000045744	NKRF
ENSBTAG00000016283	TMEM63C
ENSBTAG00000013509	TTC16
ENSBTAG00000013501	DHRS13
ENSBTAG00000001252	HIVEP1
ENSBTAG00000000163	DDIT4
ENSBTAG00000054468	
ENSBTAG00000017387	TMEM269
ENSBTAG00000051202	
ENSBTAG00000044354	U6
ENSBTAG00000010868	SIAH1
ENSBTAG00000046838	
ENSBTAG00000017388	SVBP
ENSBTAG00000038033	KRT6B
ENSBTAG00000037413	TMEM164
ENSBTAG00000049611	SNORA70
ENSBTAG00000012712	AQR
ENSBTAG00000049312	
ENSBTAG00000013651	DNAJB12
ENSBTAG00000008430	RANBP3L
ENSBTAG00000009384	AGTRAP
ENSBTAG00000053024	
ENSBTAG00000007932	HCK
ENSBTAG00000051741	
ENSBTAG00000017386	C3H1orf50
ENSBTAG00000040340	PAG21
ENSBTAG00000019938	N4BP1
ENSBTAG00000006370	CCT3
ENSBTAG00000015976	PHF12
ENSBTAG00000011032	MCPH1
ENSBTAG00000040019	
ENSBTAG00000013953	CALD1
ENSBTAG00000052157	
ENSBTAG00000004291	SEPTIN6
ENSBTAG00000000531	
ENSBTAG00000014359	DRAXIN
ENSBTAG00000050047	
ENSBTAG00000044532	U5
ENSBTAG00000047968	
ENSBTAG00000010548	DNAAF11
ENSBTAG00000016285	NGB
ENSBTAG00000012637	ECRG4
ENSBTAG00000017382	P3H1
ENSBTAG00000050827	
ENSBTAG00000046985	bta-mir-652
ENSBTAG00000013078	DNAH11
ENSBTAG00000010785	FAS
ENSBTAG00000006961	NLRP13
ENSBTAG00000000885	
ENSBTAG00000049966	
ENSBTAG00000013275	MAD2L2
ENSBTAG00000034140	MEGF11
ENSBTAG00000009194	OSBPL10
ENSBTAG00000029859	bta-mir-139
ENSBTAG00000002704	POMT2
ENSBTAG00000016121	KRT75
ENSBTAG00000006364	GLMP
ENSBTAG00000015979	SEZ6
ENSBTAG00000011876	MORC3
ENSBTAG00000001015	TM9SF4
ENSBTAG00000002051	ARAP1
ENSBTAG00000047414	
ENSBTAG00000005807	MICU1
ENSBTAG00000011647	SLC25A15
ENSBTAG00000011880	CHAF1B
ENSBTAG00000054180	PAG1
ENSBTAG00000016911	ARHGAP23
ENSBTAG00000047461	
ENSBTAG00000050244	ZNF177
ENSBTAG00000009436	TMEM79
ENSBTAG00000019533	ADTRP
ENSBTAG00000011334	NADK2
ENSBTAG00000052524	
ENSBTAG00000013510	TOR2A
ENSBTAG00000006965	NLRP8
ENSBTAG00000025146	
ENSBTAG00000042450	
ENSBTAG00000054953	
ENSBTAG00000046012	SOWAHD
ENSBTAG00000053733	
ENSBTAG00000053481	bta-mir-10164
ENSBTAG00000014777	FBXO6
ENSBTAG00000010564	ELOVL6
ENSBTAG00000015194	CBLN1
ENSBTAG00000049881	ZNF266
ENSBTAG00000049833	RPL39
ENSBTAG00000054111	
ENSBTAG00000009826	GPD1L
ENSBTAG00000050940	
ENSBTAG00000019467	ACTL7B
ENSBTAG00000035777	
ENSBTAG00000015375	SH2D3C
ENSBTAG00000009435	SMG5
ENSBTAG00000002706	GSTZ1
ENSBTAG00000000819	RFX3
ENSBTAG00000052279	
ENSBTAG00000025148	FBXL12
ENSBTAG00000015522	MRPS31
ENSBTAG00000051595	bta-mir-6119
ENSBTAG00000018395	KIAA1217
ENSBTAG00000000845	OLFM3
ENSBTAG00000019468	ACTL7A
ENSBTAG00000034555	
ENSBTAG00000010256	TMEM170B
ENSBTAG00000032617	FBXO44
ENSBTAG00000043128	
ENSBTAG00000022288	AMMECR1
ENSBTAG00000052813	
ENSBTAG00000013247	NLRP5
ENSBTAG00000012848	PTPRU
ENSBTAG00000013976	AGBL3
ENSBTAG00000050262	
ENSBTAG00000008720	C18H16orf78
ENSBTAG00000053038	
ENSBTAG00000054811	
ENSBTAG00000038368	
ENSBTAG00000007145	KRT82
ENSBTAG00000026604	LYRM2
ENSBTAG00000002411	CTNND1
ENSBTAG00000035615	UPF3B
ENSBTAG00000053071	
ENSBTAG00000048939	
ENSBTAG00000015205	NCK2
ENSBTAG00000042841	U6
ENSBTAG00000037650	RTL9
ENSBTAG00000017381	CLDN19
ENSBTAG00000018334	PLAGL2
ENSBTAG00000001576	TMEM140
ENSBTAG00000015182	STARD10
ENSBTAG00000011034	ANGPT2
ENSBTAG00000044046	SGCD
ENSBTAG00000006287	NEDD9
ENSBTAG00000017978	
ENSBTAG00000048202	
ENSBTAG00000051135	
ENSBTAG00000042372	SNORA71
ENSBTAG00000055175	
ENSBTAG00000001773	CYREN
ENSBTAG00000000588	CHODL
ENSBTAG00000048812	EGF
ENSBTAG00000013562	SKP2
ENSBTAG00000030585	CLDN14
ENSBTAG00000003636	LIPA
ENSBTAG00000003959	ARHGAP24
ENSBTAG00000044105	FOXO1
ENSBTAG00000042164	U6
ENSBTAG00000037096	5S_rRNA
ENSBTAG00000053790	
ENSBTAG00000048530	bta-mir-11971
ENSBTAG00000053305	
ENSBTAG00000054803	PAG19
ENSBTAG00000053395	
ENSBTAG00000050594	
ENSBTAG00000017368	YBX1
ENSBTAG00000000371	DIS3L
ENSBTAG00000047872	KRT84
ENSBTAG00000004695	CDK9
ENSBTAG00000001710	CMTM8
ENSBTAG00000016231	POFUT1
ENSBTAG00000007223	FBXO2
ENSBTAG00000003455	ANKRD6
ENSBTAG00000020142	LMBRD2
ENSBTAG00000019059	ATG16L2
ENSBTAG00000019309	
ENSBTAG00000050446	
ENSBTAG00000003876	MCU
ENSBTAG00000002904	ZNF787
ENSBTAG00000049452	UBL5
ENSBTAG00000002701	UGT3A2
ENSBTAG00000015533	DISP3
ENSBTAG00000000372	TIPIN
ENSBTAG00000008994	FPGS
ENSBTAG00000048327	
ENSBTAG00000051196	
ENSBTAG00000046111	ZNF444
ENSBTAG00000016988	PIN1
ENSBTAG00000046160	SMIM13
ENSBTAG00000002497	ELOVL2
ENSBTAG00000007946	PIPOX
ENSBTAG00000053130	U6
ENSBTAG00000055190	
