Gene stable ID	Gene name
ENSCAFG00845005218	ST6GALNAC6
ENSCAFG00845005219	
ENSCAFG00845005220	SBF1
ENSCAFG00845005221	
ENSCAFG00845005222	
ENSCAFG00845005223	
ENSCAFG00845005224	
ENSCAFG00845005225	
ENSCAFG00845005226	
ENSCAFG00845005227	THBS2
ENSCAFG00845005228	
ENSCAFG00845005229	STPG4
ENSCAFG00845005230	SF3B3
ENSCAFG00845005231	GOLM1
ENSCAFG00845005232	
ENSCAFG00845005233	
ENSCAFG00845005234	
ENSCAFG00845005235	
ENSCAFG00845005236	
ENSCAFG00845005237	
ENSCAFG00845005238	
ENSCAFG00845005239	METTL7B
ENSCAFG00845005240	
ENSCAFG00845005241	ERCC1
ENSCAFG00845005242	
ENSCAFG00845005243	
ENSCAFG00845005244	DTHD1
ENSCAFG00845005245	
ENSCAFG00845005246	
ENSCAFG00845005247	FAT2
ENSCAFG00845005248	
ENSCAFG00845005249	
ENSCAFG00845005250	ADSS2
ENSCAFG00845005251	NAA35
ENSCAFG00845005252	
ENSCAFG00845005253	
ENSCAFG00845005254	
ENSCAFG00845005255	
ENSCAFG00845005256	CALM3
ENSCAFG00845005257	L1TD1
ENSCAFG00845005258	
ENSCAFG00845005259	
ENSCAFG00845005260	
ENSCAFG00845005261	U1
ENSCAFG00845005262	
ENSCAFG00845005263	IL34
ENSCAFG00845005264	
ENSCAFG00845005265	AHI1
ENSCAFG00845005266	
ENSCAFG00845005267	SOX10
ENSCAFG00845005268	
ENSCAFG00845005269	SPIRE1
ENSCAFG00845005270	
ENSCAFG00845005271	
ENSCAFG00845005272	
ENSCAFG00845005273	
ENSCAFG00845005274	
ENSCAFG00845005275	TMEM54
ENSCAFG00845005276	PHPT1
ENSCAFG00845005277	POLR1G
ENSCAFG00845005278	
ENSCAFG00845005279	
ENSCAFG00845005280	
ENSCAFG00845005281	
ENSCAFG00845005282	
ENSCAFG00845005283	
ENSCAFG00845005284	MTSS2
ENSCAFG00845005285	AJM1
ENSCAFG00845005286	AGTPBP1
ENSCAFG00845005287	
ENSCAFG00845005288	
ENSCAFG00845005289	
ENSCAFG00845005290	
ENSCAFG00845005291	SLC36A1
ENSCAFG00845005292	
ENSCAFG00845005293	RABL6
ENSCAFG00845005294	
ENSCAFG00845005295	AK1
ENSCAFG00845005296	
ENSCAFG00845005297	PRG4
ENSCAFG00845005298	
ENSCAFG00845005299	
ENSCAFG00845005300	EPCAM
ENSCAFG00845005301	
ENSCAFG00845005302	PPP1R13L
ENSCAFG00845005303	ITGA7
ENSCAFG00845005304	HPCA
ENSCAFG00845005305	
ENSCAFG00845005306	CATSPERE
ENSCAFG00845005307	U1
ENSCAFG00845005308	
ENSCAFG00845005309	FAM98C
ENSCAFG00845005310	PSMG2
ENSCAFG00845005311	TICAM2
ENSCAFG00845005312	
ENSCAFG00845005313	ABCA6
ENSCAFG00845005314	
ENSCAFG00845005315	
ENSCAFG00845005316	
ENSCAFG00845005317	
ENSCAFG00845005318	
ENSCAFG00845005319	VAC14
ENSCAFG00845005320	
ENSCAFG00845005321	
ENSCAFG00845005322	LCN15
ENSCAFG00845005323	
ENSCAFG00845005324	
ENSCAFG00845005325	
ENSCAFG00845005326	ENG
ENSCAFG00845005327	
ENSCAFG00845005328	POLR2F
ENSCAFG00845005329	
ENSCAFG00845005330	FNDC5
ENSCAFG00845005331	TMED7
ENSCAFG00845005332	U4
ENSCAFG00845005333	ADGRB2
ENSCAFG00845005334	
ENSCAFG00845005335	
ENSCAFG00845005336	ARAP2
ENSCAFG00845005337	CCL19
ENSCAFG00845005338	
ENSCAFG00845005339	
ENSCAFG00845005340	CDO1
ENSCAFG00845005341	
ENSCAFG00845005342	
ENSCAFG00845005343	LCN8
ENSCAFG00845005344	
ENSCAFG00845005345	ABCA5
ENSCAFG00845005346	FPGS
ENSCAFG00845005347	
ENSCAFG00845005348	
ENSCAFG00845005349	ODR4
ENSCAFG00845005350	PATJ
ENSCAFG00845005351	BTNL9
ENSCAFG00845005352	
ENSCAFG00845005353	PTPN2
ENSCAFG00845005354	
ENSCAFG00845005355	
ENSCAFG00845005356	TPR
ENSCAFG00845005357	ATG12
ENSCAFG00845005358	PDC
ENSCAFG00845005359	
ENSCAFG00845005360	
ENSCAFG00845005361	CCL21
ENSCAFG00845005362	HYDIN
ENSCAFG00845005363	S100PBP
ENSCAFG00845005364	MSH2
ENSCAFG00845005365	SLC36A2
ENSCAFG00845005366	WDR27
ENSCAFG00845005367	
ENSCAFG00845005368	
ENSCAFG00845005369	PPP6R2
ENSCAFG00845005370	CDK9
ENSCAFG00845005371	NTRK2
ENSCAFG00845005372	OR2T26
ENSCAFG00845005373	
ENSCAFG00845005374	
ENSCAFG00845005375	
ENSCAFG00845005376	ECPAS
ENSCAFG00845005377	
ENSCAFG00845005378	PTGS2
ENSCAFG00845005379	AP3S1
ENSCAFG00845005380	ERCC2
ENSCAFG00845005381	DIPK1B
ENSCAFG00845005382	
ENSCAFG00845005383	
ENSCAFG00845005384	
ENSCAFG00845005385	MAP2K6
ENSCAFG00845005386	
ENSCAFG00845005387	PPP2R5C
ENSCAFG00845005388	
ENSCAFG00845005389	AGPAT2
ENSCAFG00845005390	
ENSCAFG00845005391	
ENSCAFG00845005392	
ENSCAFG00845005393	
ENSCAFG00845005394	
ENSCAFG00845005395	TRIM7
ENSCAFG00845005396	U6
ENSCAFG00845005397	
ENSCAFG00845005398	YARS1
ENSCAFG00845005399	
ENSCAFG00845005400	
ENSCAFG00845005401	
ENSCAFG00845005402	
ENSCAFG00845005403	
ENSCAFG00845005404	
ENSCAFG00845005405	PLA2G4A
ENSCAFG00845005406	
ENSCAFG00845005407	
ENSCAFG00845005408	
ENSCAFG00845005409	
ENSCAFG00845005410	LVRN
ENSCAFG00845005411	ACAD8
ENSCAFG00845005412	
ENSCAFG00845005413	
ENSCAFG00845005414	
ENSCAFG00845005415	DESI2
ENSCAFG00845005416	SH2D3C
ENSCAFG00845005417	
ENSCAFG00845005418	
ENSCAFG00845005419	CMTR2
ENSCAFG00845005420	U6
ENSCAFG00845005421	KCNJ16
ENSCAFG00845005422	C22orf23
ENSCAFG00845005423	
ENSCAFG00845005424	BLOC1S1
ENSCAFG00845005425	PDE7B
ENSCAFG00845005426	
ENSCAFG00845005427	U2
ENSCAFG00845005428	GM2A
ENSCAFG00845005429	
ENSCAFG00845005430	
ENSCAFG00845005431	TRIM41
ENSCAFG00845005432	
ENSCAFG00845005433	KCNK12
ENSCAFG00845005434	
ENSCAFG00845005435	
ENSCAFG00845005436	THNSL1
ENSCAFG00845005437	ARL14EPL
ENSCAFG00845005438	GUCA1ANB
ENSCAFG00845005439	KCNJ2
ENSCAFG00845005440	THYN1
ENSCAFG00845005441	RDH5
ENSCAFG00845005442	ZNF483
ENSCAFG00845005443	U5
ENSCAFG00845005444	CDSN
ENSCAFG00845005445	
ENSCAFG00845005446	
ENSCAFG00845005447	CALB2
ENSCAFG00845005448	GUCA1A
ENSCAFG00845005449	ENKUR
ENSCAFG00845005450	
ENSCAFG00845005451	CCDC69
ENSCAFG00845005452	
ENSCAFG00845005453	NOTCH1
ENSCAFG00845005454	DYNC1H1
ENSCAFG00845005455	SLC28A3
ENSCAFG00845005456	
ENSCAFG00845005457	
ENSCAFG00845005458	
ENSCAFG00845005459	VPS26B
ENSCAFG00845005460	
ENSCAFG00845005461	
ENSCAFG00845005462	U2
ENSCAFG00845005463	CD63
ENSCAFG00845005464	COMMD10
ENSCAFG00845005465	
ENSCAFG00845005466	GUCA1B
ENSCAFG00845005467	
ENSCAFG00845005468	
ENSCAFG00845005469	U4
ENSCAFG00845005470	FAM163A
ENSCAFG00845005471	
ENSCAFG00845005472	
ENSCAFG00845005473	EIF3L
ENSCAFG00845005474	
ENSCAFG00845005475	KIAA1522
ENSCAFG00845005476	NCAPD3
ENSCAFG00845005477	
ENSCAFG00845005478	U6
ENSCAFG00845005479	
ENSCAFG00845005480	
ENSCAFG00845005481	CGA
ENSCAFG00845005482	
ENSCAFG00845005483	
ENSCAFG00845005484	GDF11
ENSCAFG00845005485	PRTFDC1
ENSCAFG00845005486	
ENSCAFG00845005487	
ENSCAFG00845005488	RACK1
ENSCAFG00845005489	
ENSCAFG00845005490	TLE7
ENSCAFG00845005491	FBXL4
ENSCAFG00845005492	U6
ENSCAFG00845005493	MSH6
ENSCAFG00845005494	
ENSCAFG00845005495	HSP90AA1
ENSCAFG00845005496	U6
ENSCAFG00845005497	
ENSCAFG00845005498	SARNP
ENSCAFG00845005499	TM2D1
ENSCAFG00845005500	DSE
ENSCAFG00845005501	
ENSCAFG00845005502	
ENSCAFG00845005503	JAM3
ENSCAFG00845005504	
ENSCAFG00845005505	
ENSCAFG00845005506	
ENSCAFG00845005507	U6
ENSCAFG00845005508	
ENSCAFG00845005509	HNRNPU
ENSCAFG00845005510	ORMDL2
ENSCAFG00845005511	ZNF23
ENSCAFG00845005512	
ENSCAFG00845005513	SEMA6A
ENSCAFG00845005514	ZNF292
ENSCAFG00845005515	PCDH7
ENSCAFG00845005516	
ENSCAFG00845005517	U6
ENSCAFG00845005518	SNORD96
ENSCAFG00845005519	
ENSCAFG00845005520	
ENSCAFG00845005521	U6
ENSCAFG00845005522	FAXC
ENSCAFG00845005523	
ENSCAFG00845005524	KLC3
ENSCAFG00845005525	TDRD5
ENSCAFG00845005526	
ENSCAFG00845005527	U6
ENSCAFG00845005528	ADAMTS7
ENSCAFG00845005529	
ENSCAFG00845005530	
ENSCAFG00845005531	
ENSCAFG00845005532	TRAPPC3L
ENSCAFG00845005533	ZNF19
ENSCAFG00845005534	U6
ENSCAFG00845005535	
ENSCAFG00845005536	DNAJB5
ENSCAFG00845005537	PTGR1
ENSCAFG00845005538	
ENSCAFG00845005539	
ENSCAFG00845005540	RASGRP4
ENSCAFG00845005541	WDR20
ENSCAFG00845005542	
ENSCAFG00845005543	
ENSCAFG00845005544	
ENSCAFG00845005545	
ENSCAFG00845005546	DENND6B
ENSCAFG00845005547	
ENSCAFG00845005548	
ENSCAFG00845005549	
ENSCAFG00845005550	FBXO11
ENSCAFG00845005551	
ENSCAFG00845005552	U6
ENSCAFG00845005553	
ENSCAFG00845005554	GJB7
ENSCAFG00845005555	
ENSCAFG00845005556	
ENSCAFG00845005557	CALHM5
ENSCAFG00845005558	
ENSCAFG00845005559	
ENSCAFG00845005560	
ENSCAFG00845005561	U6
ENSCAFG00845005562	TRIM52
ENSCAFG00845005563	
ENSCAFG00845005564	COQ3
ENSCAFG00845005565	
ENSCAFG00845005566	
ENSCAFG00845005567	U6
ENSCAFG00845005568	TTC16
ENSCAFG00845005569	
ENSCAFG00845005570	
ENSCAFG00845005571	ANKRD54
ENSCAFG00845005572	
ENSCAFG00845005573	CALHM4
ENSCAFG00845005574	
ENSCAFG00845005575	IGSF9B
ENSCAFG00845005576	
ENSCAFG00845005577	
ENSCAFG00845005578	
ENSCAFG00845005579	
ENSCAFG00845005580	
ENSCAFG00845005581	ANXA6
ENSCAFG00845005582	
ENSCAFG00845005583	
ENSCAFG00845005584	
ENSCAFG00845005585	
ENSCAFG00845005586	DNAJC25
ENSCAFG00845005587	ANAPC16
ENSCAFG00845005588	
ENSCAFG00845005589	
ENSCAFG00845005590	
ENSCAFG00845005591	
ENSCAFG00845005592	CHST4
ENSCAFG00845005593	
ENSCAFG00845005594	U1
ENSCAFG00845005595	SMIM8
ENSCAFG00845005596	TRERF1
ENSCAFG00845005597	
ENSCAFG00845005598	HNRNPK
ENSCAFG00845005599	
ENSCAFG00845005600	MMP19
ENSCAFG00845005601	LSM3
ENSCAFG00845005602	
ENSCAFG00845005603	
ENSCAFG00845005604	U6
ENSCAFG00845005605	SOSTDC1
ENSCAFG00845005606	
ENSCAFG00845005607	PNISR
ENSCAFG00845005608	
ENSCAFG00845005609	
ENSCAFG00845005610	RWDD1
ENSCAFG00845005611	C12H6orf163
ENSCAFG00845005612	SNORA62
ENSCAFG00845005613	GNG10
ENSCAFG00845005614	MTFR2
ENSCAFG00845005615	
ENSCAFG00845005616	ARHGAP21
ENSCAFG00845005617	
ENSCAFG00845005618	
ENSCAFG00845005619	PSMD8
ENSCAFG00845005620	FOXN2
ENSCAFG00845005621	
ENSCAFG00845005622	CKM
ENSCAFG00845005623	TNFRSF11B
ENSCAFG00845005624	
ENSCAFG00845005625	
ENSCAFG00845005626	LRRC72
ENSCAFG00845005627	PYM1
ENSCAFG00845005628	
ENSCAFG00845005629	
ENSCAFG00845005630	PUF60
ENSCAFG00845005631	MBD1
ENSCAFG00845005632	SYNC
ENSCAFG00845005633	
ENSCAFG00845005634	
ENSCAFG00845005635	TAT
ENSCAFG00845005636	NPHS2
ENSCAFG00845005637	
ENSCAFG00845005638	
ENSCAFG00845005639	
ENSCAFG00845005640	TOR2A
ENSCAFG00845005641	
ENSCAFG00845005642	GGN
ENSCAFG00845005643	
ENSCAFG00845005644	
ENSCAFG00845005645	
ENSCAFG00845005646	
ENSCAFG00845005647	VCP
ENSCAFG00845005648	C1H9orf64
ENSCAFG00845005649	TECRL
ENSCAFG00845005650	
ENSCAFG00845005651	
ENSCAFG00845005652	
ENSCAFG00845005653	MOK
ENSCAFG00845005654	BCLAF1
ENSCAFG00845005655	COLEC10
ENSCAFG00845005656	
ENSCAFG00845005657	UGCG
ENSCAFG00845005658	SPATA19
ENSCAFG00845005659	GCAT
ENSCAFG00845005660	PSMD8
ENSCAFG00845005661	NFIA
ENSCAFG00845005662	DNAJB12
ENSCAFG00845005663	
ENSCAFG00845005664	ANKMY2
ENSCAFG00845005665	ESRRB
ENSCAFG00845005666	
ENSCAFG00845005667	
ENSCAFG00845005668	IFGGC1
ENSCAFG00845005669	
ENSCAFG00845005670	STIM2
ENSCAFG00845005671	RBBP4
ENSCAFG00845005672	
ENSCAFG00845005673	U6
ENSCAFG00845005674	
ENSCAFG00845005675	POT1
ENSCAFG00845005676	RSPH4A
ENSCAFG00845005677	
ENSCAFG00845005678	SEC16A
ENSCAFG00845005679	
ENSCAFG00845005680	MAL2
ENSCAFG00845005681	
ENSCAFG00845005682	
ENSCAFG00845005683	
ENSCAFG00845005684	
ENSCAFG00845005685	
ENSCAFG00845005686	
ENSCAFG00845005687	
ENSCAFG00845005688	
ENSCAFG00845005689	U4
ENSCAFG00845005690	DGKA
ENSCAFG00845005691	FANCG
ENSCAFG00845005692	MARK4
ENSCAFG00845005693	
ENSCAFG00845005694	KIF26B
ENSCAFG00845005695	AXDND1
ENSCAFG00845005696	
ENSCAFG00845005697	
ENSCAFG00845005698	
ENSCAFG00845005699	ZUP1
ENSCAFG00845005700	NUAK1
ENSCAFG00845005701	ZBTB8OS
ENSCAFG00845005702	FAM71C
ENSCAFG00845005703	CCN3
ENSCAFG00845005704	
ENSCAFG00845005705	BZW2
ENSCAFG00845005706	
ENSCAFG00845005707	
ENSCAFG00845005708	GALR3
ENSCAFG00845005709	CCNC
ENSCAFG00845005710	
ENSCAFG00845005711	
ENSCAFG00845005712	
ENSCAFG00845005713	
ENSCAFG00845005714	
ENSCAFG00845005715	CATSPERG
ENSCAFG00845005716	
ENSCAFG00845005717	CHRNA6
ENSCAFG00845005718	
ENSCAFG00845005719	
ENSCAFG00845005720	MICU1
ENSCAFG00845005721	MYL7
ENSCAFG00845005722	
ENSCAFG00845005723	
ENSCAFG00845005724	
ENSCAFG00845005725	GPR37
ENSCAFG00845005726	
ENSCAFG00845005727	H1-0
ENSCAFG00845005728	
ENSCAFG00845005729	MAB21L2
ENSCAFG00845005730	
ENSCAFG00845005731	MAP3K14
ENSCAFG00845005732	
ENSCAFG00845005733	PPP1R21
ENSCAFG00845005734	
ENSCAFG00845005735	
ENSCAFG00845005736	U6
ENSCAFG00845005737	
ENSCAFG00845005738	U6
ENSCAFG00845005739	NBR1
ENSCAFG00845005740	ZC3HAV1
ENSCAFG00845005741	
ENSCAFG00845005742	KPNA5
ENSCAFG00845005743	TBC1D19
ENSCAFG00845005744	ZNF839
ENSCAFG00845005745	ZBTB8A
ENSCAFG00845005746	COL16A1
ENSCAFG00845005747	PRDM13
ENSCAFG00845005748	
ENSCAFG00845005749	
ENSCAFG00845005750	TSPAN13
ENSCAFG00845005751	CLEC19A
ENSCAFG00845005752	
ENSCAFG00845005753	
ENSCAFG00845005754	ALB
ENSCAFG00845005755	GPR85
ENSCAFG00845005756	
ENSCAFG00845005757	U6
ENSCAFG00845005758	SLC35A1
ENSCAFG00845005759	PLXNB2
ENSCAFG00845005760	
ENSCAFG00845005761	NRBP2
ENSCAFG00845005762	
ENSCAFG00845005763	
ENSCAFG00845005764	EXOC3L2
ENSCAFG00845005765	
ENSCAFG00845005766	
ENSCAFG00845005767	OPCML
ENSCAFG00845005768	
ENSCAFG00845005769	IFGGB2
ENSCAFG00845005770	
ENSCAFG00845005771	
ENSCAFG00845005772	
ENSCAFG00845005773	
ENSCAFG00845005774	
ENSCAFG00845005775	
ENSCAFG00845005776	KIF27
ENSCAFG00845005777	
ENSCAFG00845005778	
ENSCAFG00845005779	FAM162B
ENSCAFG00845005780	PMEL
ENSCAFG00845005781	SNORD73
ENSCAFG00845005782	U6
ENSCAFG00845005783	TENT5C
ENSCAFG00845005784	
ENSCAFG00845005785	SMYD3
ENSCAFG00845005786	
ENSCAFG00845005787	AGR2
ENSCAFG00845005788	U3
ENSCAFG00845005789	
ENSCAFG00845005790	SNORD73
ENSCAFG00845005791	
ENSCAFG00845005792	ZBTB8B
ENSCAFG00845005793	
ENSCAFG00845005794	CHRNB3
ENSCAFG00845005795	
ENSCAFG00845005796	
ENSCAFG00845005797	
ENSCAFG00845005798	
ENSCAFG00845005799	BLOC1S3
ENSCAFG00845005800	
ENSCAFG00845005801	
ENSCAFG00845005802	VASH1
ENSCAFG00845005803	
ENSCAFG00845005804	
ENSCAFG00845005805	PEF1
ENSCAFG00845005806	MAPRE3
ENSCAFG00845005807	
ENSCAFG00845005808	MCHR2
ENSCAFG00845005809	
ENSCAFG00845005810	SUSD1
ENSCAFG00845005811	
ENSCAFG00845005812	
ENSCAFG00845005813	
ENSCAFG00845005814	
ENSCAFG00845005815	
ENSCAFG00845005816	
ENSCAFG00845005817	UHRF1BP1L
ENSCAFG00845005818	
ENSCAFG00845005819	
ENSCAFG00845005820	GPRC6A
ENSCAFG00845005821	
ENSCAFG00845005822	
ENSCAFG00845005823	
ENSCAFG00845005824	
ENSCAFG00845005825	CAR1
ENSCAFG00845005826	
ENSCAFG00845005827	U6
ENSCAFG00845005828	
ENSCAFG00845005829	SPINDOC
ENSCAFG00845005830	
ENSCAFG00845005831	
ENSCAFG00845005832	
ENSCAFG00845005833	
ENSCAFG00845005834	TRAPPC6A
ENSCAFG00845005835	
ENSCAFG00845005836	POLD2
ENSCAFG00845005837	
ENSCAFG00845005838	KCNK6
ENSCAFG00845005839	
ENSCAFG00845005840	ZC3HAV1L
ENSCAFG00845005841	
ENSCAFG00845005842	
ENSCAFG00845005843	
ENSCAFG00845005844	RAPGEF2
ENSCAFG00845005845	
ENSCAFG00845005846	
ENSCAFG00845005847	TFB2M
ENSCAFG00845005848	SPATA32
ENSCAFG00845005849	SIM1
ENSCAFG00845005850	
ENSCAFG00845005851	
ENSCAFG00845005852	
ENSCAFG00845005853	HCRTR1
ENSCAFG00845005854	
ENSCAFG00845005855	NCAPH
ENSCAFG00845005856	MCU
ENSCAFG00845005857	
ENSCAFG00845005858	
ENSCAFG00845005859	
ENSCAFG00845005860	SLC5A6
ENSCAFG00845005861	
ENSCAFG00845005862	
ENSCAFG00845005863	
ENSCAFG00845005864	ANKRD34B
ENSCAFG00845005865	RARS2
ENSCAFG00845005866	
ENSCAFG00845005867	AHR
ENSCAFG00845005868	OR5AP2
ENSCAFG00845005869	
ENSCAFG00845005870	
ENSCAFG00845005871	RFX6
ENSCAFG00845005872	NKPD1
ENSCAFG00845005873	
ENSCAFG00845005874	PIGO
ENSCAFG00845005875	U6
ENSCAFG00845005876	
ENSCAFG00845005877	GDAP2
ENSCAFG00845005878	
ENSCAFG00845005879	TNIP1
ENSCAFG00845005880	CCKAR
ENSCAFG00845005881	LGALS1
ENSCAFG00845005882	
ENSCAFG00845005883	
ENSCAFG00845005884	
ENSCAFG00845005885	INPP5E
ENSCAFG00845005886	PTRH1
ENSCAFG00845005887	UBR2
ENSCAFG00845005888	
ENSCAFG00845005889	
ENSCAFG00845005890	FAM151B
ENSCAFG00845005891	IPO4
ENSCAFG00845005892	SMIM19
ENSCAFG00845005893	
ENSCAFG00845005894	SPAM1
ENSCAFG00845005895	
ENSCAFG00845005896	ANGEL1
ENSCAFG00845005897	
ENSCAFG00845005898	
ENSCAFG00845005899	
ENSCAFG00845005900	ZFTA
ENSCAFG00845005901	
ENSCAFG00845005902	CDK2
ENSCAFG00845005903	
ENSCAFG00845005904	C5H1orf87
ENSCAFG00845005905	PPP1R37
ENSCAFG00845005906	ASCC3
ENSCAFG00845005907	YIF1B
ENSCAFG00845005908	
ENSCAFG00845005909	KIAA1549
ENSCAFG00845005910	GHITM
ENSCAFG00845005911	SELENOO
ENSCAFG00845005912	
ENSCAFG00845005913	HYAL4
ENSCAFG00845005914	NBR1
ENSCAFG00845005915	
ENSCAFG00845005916	MAP7
ENSCAFG00845005917	TINAGL1
ENSCAFG00845005918	
ENSCAFG00845005919	TP53I11
ENSCAFG00845005920	RPS28
ENSCAFG00845005921	APPL2
ENSCAFG00845005922	ACTR6
ENSCAFG00845005923	PMPCA
ENSCAFG00845005924	
ENSCAFG00845005925	
ENSCAFG00845005926	PDXP
ENSCAFG00845005927	COL7A1
ENSCAFG00845005928	OIT3
ENSCAFG00845005929	VGLL2
ENSCAFG00845005930	C10orf99
ENSCAFG00845005931	TMEM214
ENSCAFG00845005932	NAP1L1
ENSCAFG00845005933	CNST
ENSCAFG00845005934	GEMIN7
ENSCAFG00845005935	
ENSCAFG00845005936	CNTN6
ENSCAFG00845005937	TAMM41
ENSCAFG00845005938	
ENSCAFG00845005939	PHLPP2
ENSCAFG00845005940	
ENSCAFG00845005941	
ENSCAFG00845005942	WDR3
ENSCAFG00845005943	OR5M12
ENSCAFG00845005944	ORC3
ENSCAFG00845005945	
ENSCAFG00845005946	SOAT1
ENSCAFG00845005947	AFP
ENSCAFG00845005948	TSPAN18
ENSCAFG00845005949	ZFYVE16
ENSCAFG00845005950	RPL3
ENSCAFG00845005951	
ENSCAFG00845005952	PPP1R3A
ENSCAFG00845005953	ENPP2
ENSCAFG00845005954	NIBAN2
ENSCAFG00845005955	OR5M13C
ENSCAFG00845005956	ZNF296
ENSCAFG00845005957	SH3D19
ENSCAFG00845005958	
ENSCAFG00845005959	STON1
ENSCAFG00845005960	KANK3
ENSCAFG00845005961	CYP2J2
ENSCAFG00845005962	FMNL1
ENSCAFG00845005963	
ENSCAFG00845005964	
ENSCAFG00845005965	CDHR1
ENSCAFG00845005966	AGBL5
ENSCAFG00845005967	SLC20A2
ENSCAFG00845005968	OR5M13
ENSCAFG00845005969	RAB5B
ENSCAFG00845005970	INSIG2
ENSCAFG00845005971	
ENSCAFG00845005972	KIAA1217
ENSCAFG00845005973	MAGI3
ENSCAFG00845005974	PLA2G12B
ENSCAFG00845005975	CD82
ENSCAFG00845005976	
ENSCAFG00845005977	RBPJ
ENSCAFG00845005978	OR5M11
ENSCAFG00845005979	SERINC2
ENSCAFG00845005980	U6
ENSCAFG00845005981	
ENSCAFG00845005982	CTRL
ENSCAFG00845005983	AKIRIN2
ENSCAFG00845005984	SPAG17
ENSCAFG00845005985	LRRC74A
ENSCAFG00845005986	U6
ENSCAFG00845005987	U6
ENSCAFG00845005988	OR5M5
ENSCAFG00845005989	GPX3
ENSCAFG00845005990	U6
ENSCAFG00845005991	AEBP1
ENSCAFG00845005992	MRGPRF
ENSCAFG00845005993	ENTR1
ENSCAFG00845005994	EMILIN1
ENSCAFG00845005995	
ENSCAFG00845005996	MAPK12
ENSCAFG00845005997	
ENSCAFG00845005998	AFM
ENSCAFG00845005999	OR5M8
ENSCAFG00845006000	
ENSCAFG00845006001	SUOX
ENSCAFG00845006002	TMEM213
ENSCAFG00845006003	ALX4
ENSCAFG00845006004	
ENSCAFG00845006005	
ENSCAFG00845006006	CLASRP
ENSCAFG00845006007	CCDC93
ENSCAFG00845006008	OR5M3C
ENSCAFG00845006009	RTN3
ENSCAFG00845006010	ANGPTL4
ENSCAFG00845006011	SPZ1
ENSCAFG00845006012	SNX13
ENSCAFG00845006013	
ENSCAFG00845006014	OR52N4
ENSCAFG00845006015	
ENSCAFG00845006016	FOXP2
ENSCAFG00845006017	MRGPRD
ENSCAFG00845006018	GTF2A1L
ENSCAFG00845006019	ROS1
ENSCAFG00845006020	
ENSCAFG00845006021	WASHC4
ENSCAFG00845006022	
ENSCAFG00845006023	NTM
ENSCAFG00845006024	
ENSCAFG00845006025	MED23
ENSCAFG00845006026	U3
ENSCAFG00845006027	
ENSCAFG00845006028	LRIT2
ENSCAFG00845006029	OR52N4G
ENSCAFG00845006030	STOML2
ENSCAFG00845006031	
ENSCAFG00845006032	GKAP1
ENSCAFG00845006033	U1
ENSCAFG00845006034	HOOK1
ENSCAFG00845006035	NEU3
ENSCAFG00845006036	
ENSCAFG00845006037	SERINC5
ENSCAFG00845006038	IKZF4
ENSCAFG00845006039	U4
ENSCAFG00845006040	
ENSCAFG00845006041	VDAC3
ENSCAFG00845006042	
ENSCAFG00845006043	GGA1
ENSCAFG00845006044	VGLL4
ENSCAFG00845006045	
ENSCAFG00845006046	KHK
ENSCAFG00845006047	U6
ENSCAFG00845006048	
ENSCAFG00845006049	OR52N4K
ENSCAFG00845006050	P4HA1
ENSCAFG00845006051	
ENSCAFG00845006052	
ENSCAFG00845006053	
ENSCAFG00845006054	PFKFB4
ENSCAFG00845006055	
ENSCAFG00845006056	
ENSCAFG00845006057	LRIT1
ENSCAFG00845006058	
ENSCAFG00845006059	WASL
ENSCAFG00845006060	
ENSCAFG00845006061	SPACA1
ENSCAFG00845006062	OR56B2
ENSCAFG00845006063	U4
ENSCAFG00845006064	PTBP3
ENSCAFG00845006065	DDX18
ENSCAFG00845006066	
ENSCAFG00845006067	ATP6V0A4
ENSCAFG00845006068	SPINT2
ENSCAFG00845006069	SCYL2
ENSCAFG00845006070	BRCA1
ENSCAFG00845006071	SPCS2
ENSCAFG00845006072	RAB11B
ENSCAFG00845006073	
ENSCAFG00845006074	DKK4
ENSCAFG00845006075	
ENSCAFG00845006076	FABP3
ENSCAFG00845006077	
ENSCAFG00845006078	
ENSCAFG00845006079	TBX15
ENSCAFG00845006080	OR56B2C
ENSCAFG00845006081	
ENSCAFG00845006082	
ENSCAFG00845006083	RPS26
ENSCAFG00845006084	ZEB2
ENSCAFG00845006085	
ENSCAFG00845006086	
ENSCAFG00845006087	
ENSCAFG00845006088	
ENSCAFG00845006089	
ENSCAFG00845006090	NUDT13
ENSCAFG00845006091	
ENSCAFG00845006092	
ENSCAFG00845006093	
ENSCAFG00845006094	
ENSCAFG00845006095	SNAPC4
ENSCAFG00845006096	
ENSCAFG00845006097	
ENSCAFG00845006098	THBS4
ENSCAFG00845006099	
ENSCAFG00845006100	
ENSCAFG00845006101	OR5M3
ENSCAFG00845006102	
ENSCAFG00845006103	BBS10
ENSCAFG00845006104	POLB
ENSCAFG00845006105	
ENSCAFG00845006106	PSKH1
ENSCAFG00845006107	
ENSCAFG00845006108	RGR
ENSCAFG00845006109	U1
ENSCAFG00845006110	
ENSCAFG00845006111	
ENSCAFG00845006112	IGHMBP2
ENSCAFG00845006113	CGREF1
ENSCAFG00845006114	MDFIC
ENSCAFG00845006115	
ENSCAFG00845006116	
ENSCAFG00845006117	RELB
ENSCAFG00845006118	XRRA1
ENSCAFG00845006119	OR5M9
ENSCAFG00845006120	OR52N1
