Gene stable ID	Gene name
ENSDARG00000004586	ntrk1
ENSDARG00000035132	rgs3b
ENSDARG00000061197	armc7
ENSDARG00000094112	slc22a21
ENSDARG00000061829	unc13a
ENSDARG00000028322	pex14
ENSDARG00000071644	si:dkey-19a16.7
ENSDARG00000028354	stxbp6l
ENSDARG00000060383	mmaa
ENSDARG00000087779	pum3
ENSDARG00000036041	f2
ENSDARG00000092131	AL954694.1
ENSDARG00000099388	BX957256.1
ENSDARG00000100725	ephb4a
ENSDARG00000077926	si:dkey-48p11.3
ENSDARG00000099708	cacna1hb
ENSDARG00000030494	hjv
ENSDARG00000068098	si:ch211-198o12.4
ENSDARG00000039352	pald1b
ENSDARG00000028275	sult1st1
ENSDARG00000043902	gabrr1
ENSDARG00000056627	cxcl14
ENSDARG00000027638	adra1ab
ENSDARG00000051861	pkp3a
ENSDARG00000056009	olfcq8
ENSDARG00000105403	abcc6b.1
ENSDARG00000027495	elovl4b
ENSDARG00000076964	cables2a
ENSDARG00000058297	timm13
ENSDARG00000105613	BX914219.3
ENSDARG00000095235	CR759970.1
ENSDARG00000104940	ciao2a
ENSDARG00000093535	BX005309.1
ENSDARG00000042409	RALGDS
ENSDARG00000055857	dop1b
ENSDARG00000025338	hagh
ENSDARG00000077666	evi5a
ENSDARG00000105580	BX323060.2
ENSDARG00000062532	washc2c
ENSDARG00000100970	pimr197
ENSDARG00000016010	nup107
ENSDARG00000092998	si:ch211-202f5.3
ENSDARG00000033251	osbpl3a
ENSDARG00000097512	BX649529.1
ENSDARG00000062204	sigirr
ENSDARG00000023299	snu13b
ENSDARG00000100170	pam
ENSDARG00000007285	mrpl57
ENSDARG00000071463	zgc:154125
ENSDARG00000052721	prim2
ENSDARG00000015955	cldnc
ENSDARG00000040027	osbpl10b
ENSDARG00000095534	BX005462.1
ENSDARG00000092948	gna15.3
ENSDARG00000097553	BX908750.1
ENSDARG00000100368	BX276088.1
ENSDARG00000088245	si:dkey-16p6.1
ENSDARG00000102130	BX666065.2
ENSDARG00000057586	sall3b
ENSDARG00000037238	smad5
ENSDARG00000057098	htr1ab
ENSDARG00000088307	mrtfba
ENSDARG00000037259	ndufb6
ENSDARG00000020218	amfra
ENSDARG00000098681	CU207221.1
ENSDARG00000032155	ppm1aa
ENSDARG00000097107	AL928927.1
ENSDARG00000101886	pdxdc1
ENSDARG00000063008	si:dkeyp-27e10.3
ENSDARG00000075670	rereb
ENSDARG00000090673	si:ch1073-104i17.1
ENSDARG00000011510	rcc2
ENSDARG00000001414	mctp2a
ENSDARG00000040555	bckdha
ENSDARG00000004307	lypd6
ENSDARG00000105435	camta1
ENSDARG00000074863	TMEM132C
ENSDARG00000092311	si:dkey-65b12.10
ENSDARG00000096649	adgre19
ENSDARG00000054124	htr1d
ENSDARG00000046133	b3galnt2
ENSDARG00000098497	hrasa
ENSDARG00000097875	CR786577.1
ENSDARG00000086091	kcnn4
ENSDARG00000023591	nrbf2b
ENSDARG00000018619	cers4b
ENSDARG00000025301	gfap
ENSDARG00000116095	pimr87
ENSDARG00000006889	mpped2a
ENSDARG00000026829	cotl1
ENSDARG00000102176	pla1a
ENSDARG00000045159	zdhhc4
ENSDARG00000105463	CR352285.1
ENSDARG00000069922	pla1a
ENSDARG00000044155	mafaa
ENSDARG00000062442	msrb1b
ENSDARG00000045401	mllt10
ENSDARG00000042880	si:ch211-222f23.6
ENSDARG00000044512	ca4c
ENSDARG00000003169	magi1b
ENSDARG00000095918	si:ch211-274k16.9
ENSDARG00000076294	klb
ENSDARG00000097441	CU855930.2
ENSDARG00000076627	smg9
ENSDARG00000094605	si:ch211-154e10.1
ENSDARG00000019549	cds1
ENSDARG00000095442	BX927216.1
ENSDARG00000023117	gopc
ENSDARG00000040730	wdr75
ENSDARG00000092808	CU466285.1
ENSDARG00000094478	si:ch1073-75o15.4
ENSDARG00000016302	upf1
ENSDARG00000089314	mapta
ENSDARG00000093243	BX530024.1
ENSDARG00000039827	bbs5
ENSDARG00000054666	pgpep1
ENSDARG00000100721	si:ch211-175l6.2
ENSDARG00000029088	guf1
ENSDARG00000089043	ptpn6
ENSDARG00000092257	BX510992.1
ENSDARG00000007576	crybb1l1
ENSDARG00000094878	si:dkey-84o3.6
ENSDARG00000005162	tpm3
ENSDARG00000101768	trgv3
ENSDARG00000095195	si:dkey-19a16.11
ENSDARG00000032802	ktn1
ENSDARG00000088390	nme4
ENSDARG00000067850	jund
ENSDARG00000037033	ptger2b
ENSDARG00000029544	id2b
ENSDARG00000044422	acvr2ba
ENSDARG00000097445	si:dkey-195m11.8
ENSDARG00000031698	mylk2
ENSDARG00000103667	gga3a
ENSDARG00000102098	CR954226.2
ENSDARG00000105393	zgc:112234
ENSDARG00000026875	tlcd3ba
ENSDARG00000078701	prdm13
ENSDARG00000105345	zgc:173552
ENSDARG00000056917	si:rp71-45g20.4
ENSDARG00000007406	phox2a
ENSDARG00000091777	mapkap1
ENSDARG00000002396	cry-dash
ENSDARG00000074589	rin2
ENSDARG00000007359	UBL4A
ENSDARG00000030350	mnx2b
ENSDARG00000037142	C14H4orf47
ENSDARG00000014545	golim4b
ENSDARG00000088029	FP016180.1
ENSDARG00000101028	fnbp1b
ENSDARG00000104891	si:dkey-109j17.5
ENSDARG00000100439	FAM177A1
ENSDARG00000093954	si:dkey-9i23.16
ENSDARG00000095245	si:ch211-157j23.2
ENSDARG00000091905	si:dkey-108k21.21
ENSDARG00000097784	ccdc162
ENSDARG00000056922	ltbp1
ENSDARG00000077602	CR394546.1
ENSDARG00000105061	si:ch73-261i21.5
ENSDARG00000021137	adgrv1
ENSDARG00000056633	fgf13b
ENSDARG00000000567	znf281a
ENSDARG00000074776	tmem154
ENSDARG00000079027	chsy1
ENSDARG00000037883	prcp
ENSDARG00000077060	rbm6
ENSDARG00000043388	atraid
ENSDARG00000098112	btc
ENSDARG00000091418	snx17
ENSDARG00000071032	pnkd
ENSDARG00000103898	CT737210.1
ENSDARG00000019302	mid1ip1b
ENSDARG00000099593	r3hcc1
ENSDARG00000009470	hnf1a
ENSDARG00000060103	cpeb3
ENSDARG00000101586	si:ch73-389b16.1
ENSDARG00000105220	CT573285.1
ENSDARG00000097966	BX936420.1
ENSDARG00000052528	CR762407.1
ENSDARG00000038563	pitrm1
ENSDARG00000102710	CR848032.2
ENSDARG00000006031	abat
ENSDARG00000016630	tprb
ENSDARG00000003311	pank2
ENSDARG00000095459	si:ch211-191j22.3
ENSDARG00000097820	BX005129.4
ENSDARG00000016065	tlr3
ENSDARG00000017798	bcor
ENSDARG00000034643	fhl3a
ENSDARG00000092528	BX005153.1
ENSDARG00000061691	qpctla
ENSDARG00000058115	fgfr2
ENSDARG00000042120	
ENSDARG00000004131	rttn
ENSDARG00000056386	TMC1
ENSDARG00000042533	gstm.1
ENSDARG00000114908	znf1089
ENSDARG00000091894	AL953893.1
ENSDARG00000062266	edc4
ENSDARG00000021855	arnt
ENSDARG00000020581	otofb
ENSDARG00000040190	qdpra
ENSDARG00000055459	dlgap3
ENSDARG00000093058	STMP1
ENSDARG00000096614	si:dkey-182i3.10
ENSDARG00000005320	nipsnap1
ENSDARG00000006677	ripk1l
ENSDARG00000042833	rffl
ENSDARG00000102250	traj44
ENSDARG00000058799	mybpha
ENSDARG00000110275	traj35
ENSDARG00000104132	traj28
ENSDARG00000111335	traj18
ENSDARG00000013240	zgc:172271
ENSDARG00000037406	wdr19
ENSDARG00000107096	castor1
ENSDARG00000045611	nfybb
ENSDARG00000036911	scamp1
ENSDARG00000088204	shisa8b
ENSDARG00000102415	scinla
ENSDARG00000056609	atad1b
ENSDARG00000063032	dok6
ENSDARG00000075536	cpne1
ENSDARG00000019791	prmt3
ENSDARG00000092961	ftr26
ENSDARG00000099843	nedd4a
ENSDARG00000062269	fan1
ENSDARG00000096556	si:dkey-19f4.2
ENSDARG00000041811	rps25
ENSDARG00000015070	pola2
ENSDARG00000096937	BX323035.1
ENSDARG00000103479	ptprfa
ENSDARG00000115225	BX681417.16
ENSDARG00000041065	hspb1
ENSDARG00000014137	picalmb
ENSDARG00000030157	mybpc2a
ENSDARG00000089795	sertad4
ENSDARG00000041887	sf3a1
ENSDARG00000045437	slc35b3
ENSDARG00000034229	kcnip3a
ENSDARG00000041295	lim2.5
ENSDARG00000101393	si:dkey-31g6.6
ENSDARG00000018973	clptm1
ENSDARG00000101798	or130-1
ENSDARG00000056480	cpvl
ENSDARG00000077371	kcnk15
ENSDARG00000094149	BX323875.1
ENSDARG00000017775	atp5mc3a
ENSDARG00000008485	lrp3
ENSDARG00000105098	dr1
ENSDARG00000016260	fxr2
ENSDARG00000056292	vsx1
ENSDARG00000094874	si:dkey-258f14.2
ENSDARG00000051793	zgc:113426
ENSDARG00000105088	tenm4
ENSDARG00000070930	cart1
ENSDARG00000021120	ndc1
ENSDARG00000079769	si:ch73-296e2.3
ENSDARG00000105562	si:dkey-23i12.7
ENSDARG00000112141	znf1169
ENSDARG00000095754	si:dkey-234h16.7
ENSDARG00000100731	zgc:101540
ENSDARG00000091127	klf15
ENSDARG00000032714	gria1b
ENSDARG00000062828	si:ch73-171o20.1
ENSDARG00000100900	si:ch211-183d5.2
ENSDARG00000042933	bloc1s6
ENSDARG00000035333	mis18a
ENSDARG00000069833	rhbdl2
ENSDARG00000087375	zgc:66473
ENSDARG00000092454	BX469925.2
ENSDARG00000092696	cyp11a2
ENSDARG00000062820	irgf3
ENSDARG00000004561	prkcg
ENSDARG00000102796	si:ch1073-83b15.1
ENSDARG00000057556	rpl17
ENSDARG00000075299	prxl2c
ENSDARG00000103424	si:dkey-13m3.2
ENSDARG00000098039	AL928707.2
ENSDARG00000052782	glrba
ENSDARG00000100481	smg6
ENSDARG00000104417	CT573006.2
ENSDARG00000010096	slc1a6
ENSDARG00000092074	hcst
ENSDARG00000105201	adcyap1r1a
ENSDARG00000001712	si:ch211-247n2.1
ENSDARG00000037071	rps26
ENSDARG00000016399	riok1
ENSDARG00000041071	jagn1a
ENSDARG00000039969	akirin1
ENSDARG00000022438	cox6a1
ENSDARG00000069281	pimr109
ENSDARG00000110216	pimr168
ENSDARG00000063126	gusb
ENSDARG00000040925	wnt10b
ENSDARG00000101199	rbp4
ENSDARG00000096778	AL928920.3
ENSDARG00000097142	CR848742.1
ENSDARG00000036687	bcl9
ENSDARG00000098230	BX649416.1
ENSDARG00000034777	txn2
ENSDARG00000005230	ssr2
ENSDARG00000057644	adam8b
ENSDARG00000021184	rbfox1l
ENSDARG00000070571	inavab
ENSDARG00000024815	ogfrl2
ENSDARG00000109370	hist1h2ba
ENSDARG00000077227	fbxl6
ENSDARG00000028222	itgb8
ENSDARG00000016835	tcirg1a
ENSDARG00000055066	zdhhc20a
ENSDARG00000079105	mhc2dab
ENSDARG00000027087	tgfb2
ENSDARG00000070461	CDIN1
ENSDARG00000095175	si:dkey-78l4.12
ENSDARG00000074829	rasip1
ENSDARG00000004937	skp2
ENSDARG00000094366	si:dkey-260g12.1
ENSDARG00000008784	prpf4ba
ENSDARG00000070546	msgn1
ENSDARG00000093154	pimr83
ENSDARG00000098894	BX324119.1
ENSDARG00000076056	IYD
ENSDARG00000091304	card19
ENSDARG00000095318	BX004840.2
ENSDARG00000105465	BX005228.2
ENSDARG00000096021	BX005012.3
ENSDARG00000069321	fam169b
ENSDARG00000026325	mmp11a
ENSDARG00000105200	si:dkeyp-13d12.19
ENSDARG00000105397	si:ch211-113a14.22
ENSDARG00000040463	slc25a51b
ENSDARG00000039979	tecrl2b
ENSDARG00000071727	si:dkey-37o8.1
ENSDARG00000099883	CU302200.1
ENSDARG00000069995	dpy19l1l
ENSDARG00000087743	si:dkey-156k2.8
ENSDARG00000059388	bdh1
ENSDARG00000031911	tns3.2
ENSDARG00000006332	snx14
ENSDARG00000113005	si:dkey-47k16.4
ENSDARG00000025808	taf5l
ENSDARG00000076843	si:dkey-174i8.1
ENSDARG00000111100	pimr155
ENSDARG00000030479	hmgb1b
ENSDARG00000002249	tbxas1
ENSDARG00000005221	desmb
ENSDARG00000008022	kif18a
ENSDARG00000094312	ndufa9b
ENSDARG00000062781	glsl
ENSDARG00000061208	rab40c
ENSDARG00000093905	BX323559.5
ENSDARG00000105197	CR318620.1
ENSDARG00000073781	si:dkey-17e16.9
ENSDARG00000093007	mphosph6
ENSDARG00000060308	urb1
ENSDARG00000077404	ncoa3
ENSDARG00000000651	osgepl1
ENSDARG00000061177	mov10b.1
ENSDARG00000028507	itgb4
ENSDARG00000038608	sdhc
ENSDARG00000002791	atp1a1a.1
ENSDARG00000025043	trip13
ENSDARG00000095873	CU993818.1
ENSDARG00000062794	trim36
ENSDARG00000100312	hoxa13a
ENSDARG00000094171	lrp1ba
ENSDARG00000086553	nlrc3l1
ENSDARG00000032496	pon1
ENSDARG00000093852	si:dkey-19a16.1
ENSDARG00000097262	AL808129.1
ENSDARG00000097909	si:dkey-195m11.11
ENSDARG00000005840	got2b
ENSDARG00000035074	rtel1
ENSDARG00000086158	ccbe1
ENSDARG00000019492	shbg
ENSDARG00000016936	hmcn1
ENSDARG00000009738	cacnb4a
ENSDARG00000045801	fbxl14b
ENSDARG00000076790	crygm2d16
ENSDARG00000034165	lingo1a
ENSDARG00000092714	si:ch211-266a5.12
ENSDARG00000090116	znf1136
ENSDARG00000041007	AL845428.1
ENSDARG00000096463	si:dkeyp-82h4.1
ENSDARG00000008790	actr3b
ENSDARG00000099365	evx1
ENSDARG00000036065	mgat1b
ENSDARG00000095200	si:ch211-197e7.1
ENSDARG00000100508	ubn2b
ENSDARG00000044809	fpgs
ENSDARG00000091609	spink4
ENSDARG00000043485	si:ch211-22i13.2
ENSDARG00000061560	stim1b
ENSDARG00000104307	hoxa1a
ENSDARG00000015292	ube2g1a
ENSDARG00000060788	lrrc14b
ENSDARG00000002467	rdh14b
ENSDARG00000038955	pimr68
ENSDARG00000071456	crp7
ENSDARG00000032098	c8g
ENSDARG00000028912	si:dkey-10h3.2
ENSDARG00000059235	zgc:113274
ENSDARG00000105532	znf16l
ENSDARG00000002394	ugt5d1
ENSDARG00000059781	atcayb
ENSDARG00000105069	CR925723.3
ENSDARG00000053630	si:dkey-182o15.5
ENSDARG00000018006	vrk1
ENSDARG00000101145	lipeb
ENSDARG00000104398	si:ch73-343g19.4
ENSDARG00000093569	bckdhbl
ENSDARG00000011537	ugt2a5
ENSDARG00000031387	cers4a
ENSDARG00000070774	irgf1
ENSDARG00000062472	sin3b
ENSDARG00000092249	irgf2
ENSDARG00000054975	cxcr2
ENSDARG00000063451	ccdc13
ENSDARG00000099773	olfcg4
ENSDARG00000023479	lrp13
ENSDARG00000035540	brwd3
ENSDARG00000095199	AL732515.1
ENSDARG00000058022	ormdl2
ENSDARG00000035507	ddx31
ENSDARG00000104854	olfcg3
ENSDARG00000055837	arhgef1b
ENSDARG00000074617	wfs1b
ENSDARG00000088867	si:ch211-135n15.1
ENSDARG00000096528	si:ch73-236c18.9
ENSDARG00000053884	med13a
ENSDARG00000028066	diras1a
ENSDARG00000044924	gdf11
ENSDARG00000103941	FP085399.3
ENSDARG00000031930	erc1b
ENSDARG00000101009	cited4b
ENSDARG00000023645	kyat1
ENSDARG00000026871	uchl1
ENSDARG00000094410	si:dkey-4c15.14
ENSDARG00000105171	AL935303.1
ENSDARG00000008457	faah2a
ENSDARG00000056680	stc2a
ENSDARG00000062146	larp4b
ENSDARG00000035427	surf6
ENSDARG00000075456	pik3ca
ENSDARG00000039501	ugt2a6
ENSDARG00000030156	naglu
ENSDARG00000031420	wt1a
ENSDARG00000090889	LECT2
ENSDARG00000061864	hdlbpb
ENSDARG00000040465	irf2
ENSDARG00000019406	C7H11orf68
ENSDARG00000009657	fgfr1op2
ENSDARG00000028088	galk1
ENSDARG00000103130	BX571960.2
ENSDARG00000096619	si:ch211-1f22.10
ENSDARG00000097332	CU571161.1
ENSDARG00000056498	crp2
ENSDARG00000041203	drap1
ENSDARG00000009885	sult3st1
ENSDARG00000044875	crygm2e
ENSDARG00000074552	ndufs7
ENSDARG00000004953	mxb
ENSDARG00000022045	map1ab
ENSDARG00000092802	BX957328.1
ENSDARG00000079632	si:dkey-28b4.7
ENSDARG00000044956	zgc:114123
ENSDARG00000077368	slc30a6
ENSDARG00000058597	nt5c3a
ENSDARG00000011196	dnajc11a
ENSDARG00000013203	si:ch211-1f22.1
ENSDARG00000028259	aldh3a2a
ENSDARG00000105510	CU466278.2
ENSDARG00000014806	hacd2
ENSDARG00000093671	BX001030.1
ENSDARG00000079187	tbx19
ENSDARG00000105628	BX927082.2
ENSDARG00000007671	ghrb
ENSDARG00000008788	camk1gb
ENSDARG00000086623	vav3a
ENSDARG00000097931	BX323557.1
ENSDARG00000088699	pdzd8
ENSDARG00000089794	si:dkeyp-101e12.1
ENSDARG00000057536	crygm2a
ENSDARG00000097901	si:ch73-90p23.1
ENSDARG00000051851	ctu2
ENSDARG00000039215	arrb2a
ENSDARG00000092561	pimr201
ENSDARG00000105442	LOXL4
ENSDARG00000022503	pkd2l1
ENSDARG00000029439	atp2a2a
ENSDARG00000071398	si:dkey-172o19.2
ENSDARG00000077943	ints5
ENSDARG00000103270	CR513789.1
ENSDARG00000069673	chid1
ENSDARG00000114797	rab3b
ENSDARG00000097253	yeats2
ENSDARG00000010266	igf2bp3
ENSDARG00000003217	urb2
ENSDARG00000100280	znfx1
ENSDARG00000103807	CR376821.1
ENSDARG00000037695	pcdh2aa1
ENSDARG00000091203	or110-1
ENSDARG00000089297	si:dkeyp-115d7.2
ENSDARG00000030832	otofa
ENSDARG00000091043	pcdh2ab6
ENSDARG00000061221	si:ch211-157j23.2
ENSDARG00000091172	or110-2
ENSDARG00000046132	dynlt3
ENSDARG00000068406	six5
ENSDARG00000102921	or106-7
ENSDARG00000037646	rgs11
ENSDARG00000092713	
ENSDARG00000095224	camkmt
ENSDARG00000026448	med29
ENSDARG00000039806	tbxtb
ENSDARG00000098350	mxd3
ENSDARG00000012060	thbs3b
ENSDARG00000097126	CR854927.3
ENSDARG00000071725	znf1167
ENSDARG00000052677	si:ch211-138g9.2
ENSDARG00000003032	eif4a1b
ENSDARG00000092945	si:ch211-250g4.3
ENSDARG00000092539	CR855328.1
ENSDARG00000019763	acp5a
ENSDARG00000092478	sdhaf1
ENSDARG00000007691	cul1b
ENSDARG00000012199	gpt2
ENSDARG00000014577	rhpn2
ENSDARG00000103737	si:ch211-230g14.6
ENSDARG00000075698	nkpd1
ENSDARG00000103644	BX088524.3
ENSDARG00000077028	si:ch211-81n22.1
ENSDARG00000071091	chrm3a
ENSDARG00000099885	trim105
ENSDARG00000036494	gstcd
ENSDARG00000101584	CU467822.2
ENSDARG00000039424	snrpb2
ENSDARG00000101463	si:dkey-176f19.1
ENSDARG00000055543	appb
ENSDARG00000069368	nrn1la
ENSDARG00000076005	piezo2a.2
ENSDARG00000094012	si:dkey-192g7.3
ENSDARG00000071555	zgc:153675
ENSDARG00000011740	u2af2b
ENSDARG00000104786	nlgn3a
ENSDARG00000104262	si:dkey-56m15.3
ENSDARG00000020573	ddx3xa
ENSDARG00000100987	CR388413.2
ENSDARG00000028119	sumo3a
ENSDARG00000100964	si:ch211-57b15.2
ENSDARG00000023318	fmn2a
ENSDARG00000099239	traj47
ENSDARG00000035214	olfcq17
ENSDARG00000096786	si:ch211-28p3.3
ENSDARG00000099208	BX681417.1
ENSDARG00000011876	ednraa
ENSDARG00000101992	si:dkey-238k10.3
ENSDARG00000036575	si:ch73-71d17.2
ENSDARG00000033707	jade1
ENSDARG00000003699	atp7a
ENSDARG00000070620	grin2db
ENSDARG00000078520	ikbip
ENSDARG00000100537	CR388413.1
ENSDARG00000059093	ank1a
ENSDARG00000070362	cx30.9
ENSDARG00000008019	mxg
ENSDARG00000111536	si:ch211-113a14.19
ENSDARG00000024651	snrpa1
ENSDARG00000033684	oxgr1a.1
ENSDARG00000024488	top2a
ENSDARG00000101225	cngb3.1
ENSDARG00000045527	nr2c1
ENSDARG00000098330	spef2
ENSDARG00000094634	si:ch211-120e1.7
ENSDARG00000061274	lss
ENSDARG00000062695	ccdc126
ENSDARG00000021402	mcm3ap
ENSDARG00000112867	BX681417.8
ENSDARG00000058421	lgi1b
ENSDARG00000060350	apoda.2
ENSDARG00000030166	hyi
ENSDARG00000096782	si:dkey-148d16.5
ENSDARG00000092759	si:dkey-61p9.9
ENSDARG00000099785	si:dkey-146m20.13
ENSDARG00000099504	traj5
ENSDARG00000045525	tmcc3
ENSDARG00000101556	si:ch1073-475a24.1
ENSDARG00000094114	BX571945.1
ENSDARG00000062420	nfia
ENSDARG00000103885	si:dkey-161l11.75
ENSDARG00000102615	fra10ac1
ENSDARG00000013057	hoxb5a
ENSDARG00000077946	smarcc2
ENSDARG00000022974	wdr13
ENSDARG00000020744	bdkrb1
ENSDARG00000090159	BX005105.1
ENSDARG00000007864	pimr195
ENSDARG00000005049	rab20
ENSDARG00000040568	pdzd3a
ENSDARG00000029308	prr15lb
ENSDARG00000032765	net1
ENSDARG00000055798	heyl
ENSDARG00000075382	slc9a6b
ENSDARG00000060280	pde9a
ENSDARG00000057571	pgam2
ENSDARG00000076196	si:ch211-226h7.6
ENSDARG00000076969	ftr22
ENSDARG00000093978	zgc:77486
ENSDARG00000094103	BX469925.3
ENSDARG00000042555	dym
ENSDARG00000095409	si:ch211-226h7.8
ENSDARG00000035889	zbtb8b
ENSDARG00000054373	b3gnt3.2
ENSDARG00000042510	acot20
ENSDARG00000068713	si:dkey-14o1.20
ENSDARG00000028542	si:ch211-114c12.2
ENSDARG00000074150	si:ch211-226h7.5
ENSDARG00000092692	pimr133
ENSDARG00000056903	mrpl13
ENSDARG00000093102	si:ch211-132g1.6
ENSDARG00000004696	eefsec
ENSDARG00000015076	gja8b
ENSDARG00000074519	BX248501.1
ENSDARG00000040584	eef1akmt1
ENSDARG00000090945	si:ch211-170d8.8
ENSDARG00000010531	scamp4
ENSDARG00000029443	zgc:92242
ENSDARG00000096829	blvrb
ENSDARG00000078241	map7a
ENSDARG00000020607	emc3
ENSDARG00000097381	CR382363.1
ENSDARG00000101624	lmnb2
ENSDARG00000094567	AL928920.1
ENSDARG00000056720	utp3
ENSDARG00000035798	gngt1
ENSDARG00000074827	si:ch73-184c24.1
ENSDARG00000003820	nr1d2a
ENSDARG00000029107	ube2d1a
ENSDARG00000055302	grid2
ENSDARG00000025011	synj1
ENSDARG00000025332	rbm28
ENSDARG00000096699	AL928920.2
ENSDARG00000103919	si:ch73-1a9.3
ENSDARG00000013478	rrp15
ENSDARG00000070215	si:ch211-120e1.1
ENSDARG00000036930	tbx18
ENSDARG00000038695	elavl1a
ENSDARG00000069548	zgc:162780
ENSDARG00000022183	gsto1
ENSDARG00000044942	mrpl45
ENSDARG00000104479	BX649416.2
ENSDARG00000105629	BX470211.1
ENSDARG00000090604	pimr105
ENSDARG00000097458	si:dkey-208m12.3
ENSDARG00000115884	pimr205
ENSDARG00000036222	npy
ENSDARG00000088828	paqr8
ENSDARG00000097327	BX005060.1
ENSDARG00000100515	dusp1
ENSDARG00000061011	hlfb
ENSDARG00000096891	CR774184.1
ENSDARG00000058270	COLGALT1
ENSDARG00000055996	rps8a
ENSDARG00000077293	synpo2la
ENSDARG00000113626	znf976
ENSDARG00000025699	mbd1b
ENSDARG00000098595	hist1h2a11
ENSDARG00000037855	taf11
ENSDARG00000100279	CU457819.1
ENSDARG00000020738	zgc:153921
ENSDARG00000105589	CT030144.2
ENSDARG00000076799	rnd3a
ENSDARG00000094545	BX649349.1
ENSDARG00000019137	tram1
ENSDARG00000076070	dlgap2b
ENSDARG00000105376	hist1h4l
ENSDARG00000044556	pacs1a
ENSDARG00000059472	arhgap31
ENSDARG00000055342	slc16a13
ENSDARG00000089860	atxn7l1
ENSDARG00000098197	CU633999.1
ENSDARG00000095733	CT573344.2
ENSDARG00000011998	bfsp2
ENSDARG00000098822	tcerg1a
ENSDARG00000051915	pde5ab
ENSDARG00000053829	pax9
ENSDARG00000038097	pigq
ENSDARG00000096734	BX255963.1
ENSDARG00000093719	BX470224.3
ENSDARG00000021987	plecb
ENSDARG00000007347	degs1
ENSDARG00000056794	arl3a
ENSDARG00000061654	wwc3
ENSDARG00000089667	MFAP4
ENSDARG00000109861	crygm2d17
ENSDARG00000093798	slx4
ENSDARG00000045758	cracr2ab
ENSDARG00000058791	zgc:171887
ENSDARG00000097811	BX324126.1
ENSDARG00000012184	zgc:162872
ENSDARG00000061784	arhgap25
ENSDARG00000018459	msrb2
ENSDARG00000079687	rnf10
ENSDARG00000037570	polr1d
ENSDARG00000061697	ca14
ENSDARG00000007086	aqp10a
ENSDARG00000103046	rest
ENSDARG00000096728	cpn1
ENSDARG00000058345	si:dkey-5i3.5
ENSDARG00000090145	tmem240b
ENSDARG00000097671	CR381579.3
ENSDARG00000095103	CR749763.4
ENSDARG00000097754	CR749763.5
ENSDARG00000033539	paics
ENSDARG00000003952	pfn2
ENSDARG00000069423	tmie
ENSDARG00000044532	nr4a2b
ENSDARG00000092327	si:dkeyp-2e4.3
ENSDARG00000005150	tbx20
ENSDARG00000002332	frmd6
ENSDARG00000028982	pcca
ENSDARG00000092125	CU468041.1
ENSDARG00000093100	tmprss12
ENSDARG00000078280	nkx3-1
ENSDARG00000071465	lrrc39
ENSDARG00000036816	pou2f2a
ENSDARG00000060068	fam98b
ENSDARG00000102555	si:dkey-33i11.9
ENSDARG00000021033	herpud2
ENSDARG00000096788	CR352243.1
ENSDARG00000073743	slc25a37
ENSDARG00000078859	g0s2
ENSDARG00000078127	neurl4
ENSDARG00000092218	or103-3
ENSDARG00000004840	rassf1
ENSDARG00000098868	XPO5
ENSDARG00000018281	cfap161
ENSDARG00000076334	mrpl43
ENSDARG00000005078	eif4e3
ENSDARG00000027310	lsp1a
ENSDARG00000008697	epas1a
ENSDARG00000097666	CU076099.2
ENSDARG00000093485	BX571701.3
ENSDARG00000099900	twnk
ENSDARG00000019438	rnf13
ENSDARG00000096039	BX784029.1
ENSDARG00000045565	noc4l
ENSDARG00000097763	CT573392.1
ENSDARG00000101561	dbt
ENSDARG00000102643	chmp1a
ENSDARG00000014101	pyroxd2
ENSDARG00000031600	rd3
ENSDARG00000058379	otpb
ENSDARG00000103643	unc45a
ENSDARG00000055874	cpe
ENSDARG00000105782	CABZ01081777.1
ENSDARG00000068365	lmx1bb
ENSDARG00000071558	fblim1
ENSDARG00000005010	si:dkeyp-2e4.8
ENSDARG00000100944	glrx2
ENSDARG00000067925	sstr1b
ENSDARG00000012140	ccnl1b
ENSDARG00000025285	panx1a
ENSDARG00000019969	smarcd3b
ENSDARG00000105738	BX005319.1
ENSDARG00000022350	nek1
ENSDARG00000019307	dusp5
ENSDARG00000095908	sat1a.2
ENSDARG00000058470	mapk13
ENSDARG00000078814	si:dkey-34m19.3
ENSDARG00000093845	si:ch211-1f22.12
ENSDARG00000104654	leap2
ENSDARG00000094025	si:dkey-237j10.2
ENSDARG00000094710	si:dkey-79i2.4
ENSDARG00000028976	pus3
ENSDARG00000074387	alkal1
ENSDARG00000030656	sept3
ENSDARG00000094125	or103-2
ENSDARG00000045832	cart2
ENSDARG00000062801	erfl3
ENSDARG00000103057	zfhx3
ENSDARG00000097155	GDPGP1
ENSDARG00000101345	CU468723.2
ENSDARG00000093116	si:dkeyp-122a9.2
ENSDARG00000062111	rxfp3.3a2
ENSDARG00000056757	slc39a8
ENSDARG00000070013	dmrt2b
ENSDARG00000038863	babam2
ENSDARG00000073870	gdpd2
ENSDARG00000101300	ssna1
ENSDARG00000103471	si:dkey-199m13.4
ENSDARG00000008678	snx3
ENSDARG00000093755	FP101875.1
ENSDARG00000096435	AL845295.1
ENSDARG00000035648	irx4a
ENSDARG00000037537	ccnq
ENSDARG00000007169	itgb1bp1
ENSDARG00000037473	cd79a
