Gene stable ID	Gene name
ENSRNOG00000011150	Arsb
ENSRNOG00000007625	B3galt1
ENSRNOG00000005664	Tas2r105
ENSRNOG00000052417	Gm23822
ENSRNOG00000012387	Glyatl2
ENSRNOG00000058403	AABR07060960.1
ENSRNOG00000062930	
ENSRNOG00000005692	Tas2r114
ENSRNOG00000062787	Cgm4
ENSRNOG00000070506	Chst8
ENSRNOG00000068662	S100a7l2
ENSRNOG00000015502	Hiatl3
ENSRNOG00000054341	AABR07060962.1
ENSRNOG00000012311	Slc35d3
ENSRNOG00000004864	Prpf40a
ENSRNOG00000067641	
ENSRNOG00000066218	
ENSRNOG00000024786	Asb6
ENSRNOG00000067588	Tas2r110
ENSRNOG00000020907	Zp1
ENSRNOG00000054568	AABR07002782.1
ENSRNOG00000019441	Hsd3b2
ENSRNOG00000051717	AABR07060963.1
ENSRNOG00000062379	Psg16
ENSRNOG00000014254	Cpt1a
ENSRNOG00000061234	AABR07061014.1
ENSRNOG00000021366	Tas2r116
ENSRNOG00000063301	
ENSRNOG00000021085	Sf1
ENSRNOG00000070798	
ENSRNOG00000027722	H1f10
ENSRNOG00000020451	Cd81
ENSRNOG00000066041	
ENSRNOG00000001515	Map3k20
ENSRNOG00000067918	
ENSRNOG00000012819	Gdnf
ENSRNOG00000054741	AABR07060979.2
ENSRNOG00000027607	Ceacam3
ENSRNOG00000010286	Cast
ENSRNOG00000031185	Tas2r106
ENSRNOG00000005074	Arl6ip6
ENSRNOG00000058628	Vom1r96
ENSRNOG00000049951	NEWGENE_1310680
ENSRNOG00000065349	
ENSRNOG00000013378	Svopl
ENSRNOG00000062417	
ENSRNOG00000021445	Tas2r120
ENSRNOG00000013694	Ntng2
ENSRNOG00000029304	Aggf1
ENSRNOG00000055934	Dmkn
ENSRNOG00000064566	
ENSRNOG00000062325	
ENSRNOG00000021430	Tas2r124
ENSRNOG00000027288	Psgb1
ENSRNOG00000065660	
ENSRNOG00000016835	Sycp1
ENSRNOG00000020702	Cyb561a3
ENSRNOG00000005223	Hnmt
ENSRNOG00000064270	
ENSRNOG00000012278	Fgf10
ENSRNOG00000069224	
ENSRNOG00000030993	Tas2r102
ENSRNOG00000066792	
ENSRNOG00000013422	Med23
ENSRNOG00000009582	Rpe65
ENSRNOG00000052849	AABR07061030.1
ENSRNOG00000047241	AABR07052125.2
ENSRNOG00000005732	Tas2r13
ENSRNOG00000009280	Mkrn1
ENSRNOG00000029485	Psg29
ENSRNOG00000010128	Slc27a2
ENSRNOG00000021123	AC098622.1
ENSRNOG00000068562	
ENSRNOG00000021052	Patl1
ENSRNOG00000062949	Scgb1b30
ENSRNOG00000029561	Tas2r136
ENSRNOG00000065008	
ENSRNOG00000057996	Phactr3
ENSRNOG00000007189	Ttc22
ENSRNOG00000018809	Psmd5
ENSRNOG00000068640	
ENSRNOG00000066533	
ENSRNOG00000033824	Gpd2
ENSRNOG00000032724	Tas2r109
ENSRNOG00000061702	RNaseP_nuc
ENSRNOG00000019229	Fbl
ENSRNOG00000037036	Tas2r145
ENSRNOG00000062515	
ENSRNOG00000061862	Zbtb10
ENSRNOG00000053912	AABR07060493.1
ENSRNOG00000031107	Tas2r129
ENSRNOG00000010162	Tex38
ENSRNOG00000020845	Tyrobp
ENSRNOG00000056608	Y_RNA
ENSRNOG00000066042	Abcb1b
ENSRNOG00000014584	Odf2
ENSRNOG00000060430	Y_RNA
ENSRNOG00000052583	Zfp106
ENSRNOG00000001516	Rapgef4
ENSRNOG00000070504	
ENSRNOG00000061624	Y_RNA
ENSRNOG00000070749	
ENSRNOG00000019957	Lrig2
ENSRNOG00000004775	Cstf1
ENSRNOG00000020704	Tkfc
ENSRNOG00000064527	
ENSRNOG00000055593	AABR07059838.1
ENSRNOG00000021397	Tas2r125
ENSRNOG00000056499	AABR07059850.1
ENSRNOG00000034000	AABR07002659.1
ENSRNOG00000020849	Hcst
ENSRNOG00000061081	U2
ENSRNOG00000005701	Il36g
ENSRNOG00000030752	Tas2r113
ENSRNOG00000010169	Atpaf1
ENSRNOG00000068483	
ENSRNOG00000069842	
ENSRNOG00000048080	AC127963.1
ENSRNOG00000013950	Aadac
ENSRNOG00000005235	Fam209
ENSRNOG00000017225	Fhip2a
ENSRNOG00000055945	U1
ENSRNOG00000062370	Igbp1b
ENSRNOG00000043179	Psx1
ENSRNOG00000050552	AABR07053516.1
ENSRNOG00000061103	AABR07061279.1
ENSRNOG00000022737	Cdcp3
ENSRNOG00000013202	Akap7
ENSRNOG00000067648	H4f16
ENSRNOG00000061241	U1
ENSRNOG00000010263	Cldn11
ENSRNOG00000049912	
ENSRNOG00000057740	Ccdc148
ENSRNOG00000066655	
ENSRNOG00000058633	U6
ENSRNOG00000067096	Capza3
ENSRNOG00000009143	Lrrc57
ENSRNOG00000022101	Crabp2
ENSRNOG00000067501	
ENSRNOG00000070756	
ENSRNOG00000043513	Cyp4x1
ENSRNOG00000022929	Mtmr12
ENSRNOG00000060124	AABR07008181.1
ENSRNOG00000024331	Upk1a
ENSRNOG00000027617	Ttc26
ENSRNOG00000026203	Pax8
ENSRNOG00000008667	Pbp2
ENSRNOG00000064400	U7
ENSRNOG00000028661	Ctcfl
ENSRNOG00000055249	AABR07061286.1
ENSRNOG00000013791	Enpp3
ENSRNOG00000021125	Prdx5
ENSRNOG00000009382	AABR07052486.1
ENSRNOG00000032656	Ptprt
ENSRNOG00000059951	AC120742.1
ENSRNOG00000005645	Tas2r130
ENSRNOG00000051914	AABR07061614.2
ENSRNOG00000042332	Slc44a5
ENSRNOG00000046000	Clasrp
ENSRNOG00000070224	
ENSRNOG00000033835	Dnm1
ENSRNOG00000063909	U6
ENSRNOG00000005646	Tas2r107
ENSRNOG00000060570	AABR07061187.1
ENSRNOG00000060497	Metazoa_SRP
ENSRNOG00000060457	AABR07061310.1
ENSRNOG00000058851	AABR07009521.1
ENSRNOG00000001840	Rep15
ENSRNOG00000015036	Ccn2
ENSRNOG00000013239	Tle4
ENSRNOG00000067392	U4
ENSRNOG00000058175	AABR07009533.1
ENSRNOG00000016213	Ssbp2
ENSRNOG00000009954	Cacul1
ENSRNOG00000053310	Gm25539
ENSRNOG00000036910	
ENSRNOG00000053571	U6
ENSRNOG00000069046	U2
ENSRNOG00000064943	U2
ENSRNOG00000067068	
ENSRNOG00000062580	U6
ENSRNOG00000051368	U6
ENSRNOG00000033235	Relb
ENSRNOG00000063281	
ENSRNOG00000058680	U6
ENSRNOG00000033855	AABR07062466.1
ENSRNOG00000055704	AC129839.1
ENSRNOG00000052881	AABR07012926.1
ENSRNOG00000025892	Pkn3
ENSRNOG00000061379	
ENSRNOG00000005618	Fmc1
ENSRNOG00000059847	U6
ENSRNOG00000005504	Pkp4
ENSRNOG00000059478	Gm24016
ENSRNOG00000068553	U3
ENSRNOG00000025951	Taar2
ENSRNOG00000064845	
ENSRNOG00000068370	5_8S_rRNA
ENSRNOG00000061098	AABR07050056.1
ENSRNOG00000069719	U7
ENSRNOG00000016965	Anapc1
ENSRNOG00000066190	5_8S_rRNA
ENSRNOG00000063504	
ENSRNOG00000066468	
ENSRNOG00000062577	
ENSRNOG00000025890	Opa3
ENSRNOG00000006732	Spo11
ENSRNOG00000059967	AABR07050044.1
ENSRNOG00000009239	Entpd8
ENSRNOG00000067251	5_8S_rRNA
ENSRNOG00000016073	Taar1
ENSRNOG00000061066	U6
ENSRNOG00000063157	
ENSRNOG00000061554	Snord85
ENSRNOG00000060354	U6
ENSRNOG00000070825	U4
ENSRNOG00000011108	Tsga13
ENSRNOG00000009781	Dync1i2
ENSRNOG00000063158	
ENSRNOG00000066362	
ENSRNOG00000061089	Gm22433
ENSRNOG00000068385	U6
ENSRNOG00000064373	NEWGENE_1309147
ENSRNOG00000063686	
ENSRNOG00000070286	Snord99
ENSRNOG00000053220	AABR07010862.1
ENSRNOG00000071024	U2
ENSRNOG00000007485	Arfgef2
ENSRNOG00000053078	Rnu11
ENSRNOG00000068791	
ENSRNOG00000062583	
ENSRNOG00000069971	U1
ENSRNOG00000007034	Hipk2
ENSRNOG00000033192	Osmr
ENSRNOG00000013845	Mrpl21
ENSRNOG00000030938	AABR07049499.1
ENSRNOG00000065607	Snora61
ENSRNOG00000069141	
ENSRNOG00000067590	U2
ENSRNOG00000067819	
ENSRNOG00000061536	SNORA73
ENSRNOG00000009286	Noxa1
ENSRNOG00000052033	SNORA73
ENSRNOG00000070429	U2
ENSRNOG00000055888	AC109023.1
ENSRNOG00000053163	AABR07050084.1
ENSRNOG00000054530	AC112554.1
ENSRNOG00000011360	Dkk2
ENSRNOG00000059221	AABR07011712.1
ENSRNOG00000069922	
ENSRNOG00000068356	
ENSRNOG00000061662	SNORA73
ENSRNOG00000055602	AABR07060119.1
ENSRNOG00000056460	U6
ENSRNOG00000005867	AABR07061152.1
ENSRNOG00000010535	Cdh18
ENSRNOG00000065760	Snora44
ENSRNOG00000064229	
ENSRNOG00000059486	AABR07073038.3
ENSRNOG00000052892	AABR07012128.1
ENSRNOG00000061673	U1
ENSRNOG00000064443	
ENSRNOG00000055286	Yif1b
ENSRNOG00000005722	Il36a
ENSRNOG00000020872	Cd5
ENSRNOG00000060660	AABR07061382.3
ENSRNOG00000005331	Vapb
ENSRNOG00000057431	Gm24472
ENSRNOG00000016367	Vasp
ENSRNOG00000053219	Gm24161
ENSRNOG00000057550	AABR07061964.1
ENSRNOG00000057093	U1
ENSRNOG00000048933	
ENSRNOG00000065070	U1
ENSRNOG00000018832	RGD1564854
ENSRNOG00000058210	AABR07049918.2
ENSRNOG00000045543	Frat2
ENSRNOG00000020027	Arhgef2
ENSRNOG00000052747	AABR07061139.1
ENSRNOG00000069143	
ENSRNOG00000061587	Metap1d
ENSRNOG00000059290	Gm25167
ENSRNOG00000009577	Ndst4
ENSRNOG00000017890	Crhbp
ENSRNOG00000056999	U6
ENSRNOG00000064124	U4
ENSRNOG00000065147	
ENSRNOG00000008725	Slc37a3
ENSRNOG00000055118	Gm25820
ENSRNOG00000058179	Metazoa_SRP
ENSRNOG00000051842	AABR07050161.1
ENSRNOG00000064288	
ENSRNOG00000059320	U6
ENSRNOG00000011134	Lama2
ENSRNOG00000028384	Npepl1
ENSRNOG00000053651	AC119762.2
ENSRNOG00000045639	RGD1560883
ENSRNOG00000054998	AABR07073186.2
ENSRNOG00000056882	U6
ENSRNOG00000070627	Ankrd60
ENSRNOG00000069248	
ENSRNOG00000015791	Zdhhc12
ENSRNOG00000054987	U6
ENSRNOG00000065463	U6
ENSRNOG00000064734	
ENSRNOG00000053809	U6
ENSRNOG00000016265	Acsl5
ENSRNOG00000067577	U6
ENSRNOG00000067342	
ENSRNOG00000019738	Gpr61
ENSRNOG00000055890	U6
ENSRNOG00000033682	Tbpl2
ENSRNOG00000018874	Phf19
ENSRNOG00000055965	U6
ENSRNOG00000060664	AABR07049550.1
ENSRNOG00000051511	SNORA70
ENSRNOG00000070439	
ENSRNOG00000055509	U1
ENSRNOG00000057428	U6
ENSRNOG00000058704	U7
ENSRNOG00000061146	Gar1
ENSRNOG00000067580	U6
ENSRNOG00000060162	U6
ENSRNOG00000067776	U4
ENSRNOG00000012810	Rfesd
ENSRNOG00000053550	Itga1
ENSRNOG00000069626	SNORD116
ENSRNOG00000019260	Ceacam20
ENSRNOG00000058079	U6
ENSRNOG00000061368	U1
ENSRNOG00000028533	1700021F07Rik
ENSRNOG00000056432	U7
ENSRNOG00000013255	Dnajc8
ENSRNOG00000060425	AABR07049569.1
ENSRNOG00000053476	AABR07062350.1
ENSRNOG00000019964	Taok2
ENSRNOG00000062857	SNORD116
ENSRNOG00000069084	
ENSRNOG00000060964	U1
ENSRNOG00000055493	AABR07050017.2
ENSRNOG00000028841	Mt1m
ENSRNOG00000053251	U4
ENSRNOG00000070317	U6
ENSRNOG00000069343	SNORD116
ENSRNOG00000021023	Mag
ENSRNOG00000055928	U6
ENSRNOG00000065134	
ENSRNOG00000066976	U6
ENSRNOG00000060415	AABR07062438.1
ENSRNOG00000008129	Pla2r1
ENSRNOG00000063303	SNORD116
ENSRNOG00000043416	Bcl3
ENSRNOG00000010729	Usp8
ENSRNOG00000066704	
ENSRNOG00000065002	
ENSRNOG00000060747	U6
ENSRNOG00000007665	Cse1l
ENSRNOG00000057347	Cebpb
ENSRNOG00000067914	U6
ENSRNOG00000012536	Sgms1
ENSRNOG00000059547	U6
ENSRNOG00000062338	SNORD116
ENSRNOG00000009983	Lrrc42
ENSRNOG00000043323	
ENSRNOG00000069987	U1
ENSRNOG00000017876	Dnajc21
ENSRNOG00000069672	
ENSRNOG00000040424	Mir761
ENSRNOG00000063875	U6
ENSRNOG00000058905	AABR07062454.1
ENSRNOG00000015237	Gle1
ENSRNOG00000054771	SNORD116
ENSRNOG00000054044	AABR07007837.1
ENSRNOG00000067985	
ENSRNOG00000061585	AC113910.2
ENSRNOG00000051524	U1
ENSRNOG00000049006	Mir3583
ENSRNOG00000064016	SNORD116
ENSRNOG00000057801	U4
ENSRNOG00000063230	
ENSRNOG00000060592	AABR07062314.1
ENSRNOG00000065606	Gid8
ENSRNOG00000001524	Hat1
ENSRNOG00000064797	U6
ENSRNOG00000041219	Mir872
ENSRNOG00000058701	Snord107
ENSRNOG00000009138	
ENSRNOG00000053414	AABR07062323.1
ENSRNOG00000013023	Nop53
ENSRNOG00000070223	U6
ENSRNOG00000047783	Tmem200a
ENSRNOG00000059451	SNORD116
ENSRNOG00000056416	AABR07009910.1
ENSRNOG00000035508	Mir200b
ENSRNOG00000053400	Cfi
ENSRNOG00000056544	AABR07062333.1
ENSRNOG00000064967	Gm22473
ENSRNOG00000052942	AABR07062513.1
ENSRNOG00000005751	Il36rn
ENSRNOG00000062341	Gm23319
ENSRNOG00000069415	SNORD116
ENSRNOG00000069723	
ENSRNOG00000054272	Dhx57
ENSRNOG00000045994	Mir6333
ENSRNOG00000065999	
ENSRNOG00000028872	Rai14
ENSRNOG00000060316	AABR07047134.1
ENSRNOG00000028440	Apcdd1l
ENSRNOG00000064394	SNORD116
ENSRNOG00000013442	Ciz1
ENSRNOG00000060772	AABR07061335.1
ENSRNOG00000055618	AABR07048735.1
ENSRNOG00000035512	Mir32
ENSRNOG00000007012	Ly75
ENSRNOG00000065270	
ENSRNOG00000064313	SNORD116
ENSRNOG00000058095	AABR07061333.3
ENSRNOG00000056677	AABR07048762.1
ENSRNOG00000010241	Hspb11
ENSRNOG00000064859	SNORD116
ENSRNOG00000035640	Mir30e
ENSRNOG00000067947	
ENSRNOG00000056651	
ENSRNOG00000010369	Dhx29
ENSRNOG00000063075	Olr318
ENSRNOG00000054684	AABR07048800.1
ENSRNOG00000057170	AABR07061328.2
ENSRNOG00000010233	Cald1
ENSRNOG00000005800	Il1f10
ENSRNOG00000068167	
ENSRNOG00000053726	SNORD116
ENSRNOG00000007017	Tmc2
ENSRNOG00000014671	Tesmin
ENSRNOG00000016756	Ptgir
ENSRNOG00000036266	Mir455
ENSRNOG00000069790	U2
ENSRNOG00000064979	
ENSRNOG00000007781	Stau1
ENSRNOG00000069103	
ENSRNOG00000066430	SNORD116
ENSRNOG00000005083	Rtfdc1
ENSRNOG00000052476	Gm25803
ENSRNOG00000035596	Mir207
ENSRNOG00000059639	AABR07059882.1
ENSRNOG00000025832	Zer1
ENSRNOG00000066090	
ENSRNOG00000070373	SNORD116
ENSRNOG00000067095	
ENSRNOG00000058642	U4
ENSRNOG00000056090	AABR07059900.2
ENSRNOG00000044314	Mir3084c
ENSRNOG00000061128	Pelo
ENSRNOG00000013085	Nkain3
ENSRNOG00000068998	SNORD116
ENSRNOG00000063013	
ENSRNOG00000068164	
ENSRNOG00000054528	AC126156.1
ENSRNOG00000066064	U6
ENSRNOG00000041320	Mir876
ENSRNOG00000026848	Tex36
ENSRNOG00000020636	Spint2
ENSRNOG00000059917	U6
ENSRNOG00000068828	
ENSRNOG00000066861	SNORD116
ENSRNOG00000020715	Ddb1
ENSRNOG00000057002	U7
ENSRNOG00000019220	Rhod
ENSRNOG00000001520	Dlx1
ENSRNOG00000058087	Lilrc2
ENSRNOG00000017443	Tmem87b
ENSRNOG00000066787	
ENSRNOG00000048754	Mir378b
ENSRNOG00000069225	5_8S_rRNA
ENSRNOG00000067428	
ENSRNOG00000063099	Gcnt7
ENSRNOG00000029825	AABR07063632.1
ENSRNOG00000006082	Rmdn2
ENSRNOG00000069284	SNORD116
ENSRNOG00000026392	Cdh12
ENSRNOG00000006926	Atp6v0d2
ENSRNOG00000053177	Gm24348
ENSRNOG00000055018	AABR07047593.2
ENSRNOG00000066929	
ENSRNOG00000035595	Mir429
ENSRNOG00000066821	SNORD116
ENSRNOG00000015970	Tbc1d13
ENSRNOG00000059471	AABR07062492.1
ENSRNOG00000052786	AABR07047604.1
ENSRNOG00000062437	
ENSRNOG00000059059	Skp2
ENSRNOG00000061657	AABR07007124.2
ENSRNOG00000046923	Mir6215
ENSRNOG00000064132	
ENSRNOG00000015852	Arhgap35
ENSRNOG00000059511	AABR07062477.3
ENSRNOG00000068752	U7
ENSRNOG00000009620	Cybrd1
ENSRNOG00000068070	
ENSRNOG00000059226	Gm22520
ENSRNOG00000067313	
ENSRNOG00000035650	Mir3548
ENSRNOG00000009264	Erc1
ENSRNOG00000051682	Zcchc9
ENSRNOG00000061010	AABR07059228.1
ENSRNOG00000056403	U6
ENSRNOG00000005871	Il1rn
ENSRNOG00000067713	
ENSRNOG00000021225	Oxt
ENSRNOG00000020676	Ppp1r14a
ENSRNOG00000068933	U6
ENSRNOG00000053243	AC112445.1
ENSRNOG00000046350	Slpil3
ENSRNOG00000004772	Cytip
ENSRNOG00000054659	AC141152.2
ENSRNOG00000059914	U2
ENSRNOG00000020250	Pcgf6
ENSRNOG00000035623	Mir34a
ENSRNOG00000008081	Ddx27
ENSRNOG00000014443	Pde5a
ENSRNOG00000056605	AABR07002505.1
ENSRNOG00000052874	AC115378.1
ENSRNOG00000067103	
ENSRNOG00000056565	AABR07059002.1
ENSRNOG00000068860	
ENSRNOG00000061330	AABR07059227.1
ENSRNOG00000054422	AABR07048397.3
ENSRNOG00000070358	Gm24519
ENSRNOG00000052644	AABR07001060.1
ENSRNOG00000010454	Ccno
ENSRNOG00000070695	
ENSRNOG00000041305	Mir873
ENSRNOG00000031700	Map3k5
ENSRNOG00000020939	Ms4a8
ENSRNOG00000066353	U7
ENSRNOG00000065973	
ENSRNOG00000055813	AABR07007676.1
ENSRNOG00000052375	Gm26018
ENSRNOG00000011401	Usp50
ENSRNOG00000035567	Mir30c1
ENSRNOG00000043311	Birc7
ENSRNOG00000061149	AABR07048401.1
ENSRNOG00000069010	
ENSRNOG00000012655	Adamts6
ENSRNOG00000019037	AABR07008724.1
ENSRNOG00000053390	AABR07059249.1
ENSRNOG00000070016	
ENSRNOG00000070882	U6
ENSRNOG00000046115	Mir6332
ENSRNOG00000061771	U4
ENSRNOG00000062872	U6
ENSRNOG00000022162	Pbx3
ENSRNOG00000068188	U2
ENSRNOG00000056383	U4
ENSRNOG00000051720	Nudc
ENSRNOG00000010397	Agbl3
ENSRNOG00000005033	Acvr1
ENSRNOG00000018730	Nectin2
ENSRNOG00000053189	AABR07047498.1
ENSRNOG00000014686	Kcnd3
ENSRNOG00000035606	Mir3554
ENSRNOG00000044194	Snora47
ENSRNOG00000060424	U6
ENSRNOG00000060033	AABR07000968.2
ENSRNOG00000069241	
ENSRNOG00000008025	Bend5
ENSRNOG00000014997	Igf2r
ENSRNOG00000057640	U6
ENSRNOG00000054864	AABR07007710.1
ENSRNOG00000064710	
ENSRNOG00000059966	U2
ENSRNOG00000051400	RNaseP_nuc
ENSRNOG00000035599	Mir101a
ENSRNOG00000006523	Atl2
ENSRNOG00000067716	U2
ENSRNOG00000065337	
ENSRNOG00000057018	AABR07061594.1
ENSRNOG00000010824	Parp8
ENSRNOG00000054845	AABR07000990.1
ENSRNOG00000020881	Frmd8
ENSRNOG00000062354	U6
ENSRNOG00000060236	U4
ENSRNOG00000022922	Slc25a12
ENSRNOG00000007675	Gpr63
ENSRNOG00000055555	U7
ENSRNOG00000052274	SNORA70
ENSRNOG00000063707	
ENSRNOG00000065986	U6
ENSRNOG00000063328	U1
ENSRNOG00000054751	Lmbrd2
ENSRNOG00000006079	Psd4
ENSRNOG00000065433	U6
ENSRNOG00000057302	Gm23601
ENSRNOG00000008194	Znfx1
ENSRNOG00000069913	U6
ENSRNOG00000068470	U3
ENSRNOG00000053384	Bmp7
ENSRNOG00000007229	Nr0b2
ENSRNOG00000058048	AABR07000247.1
ENSRNOG00000056505	AABR07060680.1
ENSRNOG00000071205	Gapdh-ps1
ENSRNOG00000053795	Gm24494
ENSRNOG00000052195	U6
ENSRNOG00000010081	Tmem144
ENSRNOG00000062976	
ENSRNOG00000071211	SNORA72
ENSRNOG00000054906	AABR07000239.1
ENSRNOG00000056420	Snord45c
ENSRNOG00000064286	
ENSRNOG00000054051	U1
ENSRNOG00000052529	U6
ENSRNOG00000065415	U6
ENSRNOG00000066462	
ENSRNOG00000053278	AABR07046762.1
ENSRNOG00000060388	AABR07013860.4
ENSRNOG00000064245	
ENSRNOG00000005341	Upp2
ENSRNOG00000049464	Cyp2c13
ENSRNOG00000020201	Yif1a
ENSRNOG00000056570	U6
ENSRNOG00000054884	Gm26175
ENSRNOG00000022681	Bbln
ENSRNOG00000022141	Ctdspl2
ENSRNOG00000058700	AABR07013856.1
ENSRNOG00000006929	Hnrnpll
ENSRNOG00000020687	Dpf1
ENSRNOG00000060871	U6
ENSRNOG00000057316	Gm26247
ENSRNOG00000009465	Sfrp2
ENSRNOG00000058065	AABR07061507.1
ENSRNOG00000020021	Brsk2
ENSRNOG00000069029	
ENSRNOG00000056880	AABR07013860.3
ENSRNOG00000012879	Fabp3
ENSRNOG00000064742	Atp5pb
ENSRNOG00000065477	
ENSRNOG00000051940	U4
ENSRNOG00000051749	U6
ENSRNOG00000055079	Ndufaf2
ENSRNOG00000062682	
ENSRNOG00000053556	AABR07013859.1
ENSRNOG00000066898	Snord88a
ENSRNOG00000059891	NEWGENE_1308612
ENSRNOG00000046949	Kcnb1
ENSRNOG00000054499	U6
ENSRNOG00000060522	Metazoa_SRP
ENSRNOG00000061866	Gm24395
ENSRNOG00000017864	
ENSRNOG00000048848	Ccdc9
ENSRNOG00000054326	Gm23991
ENSRNOG00000067562	
ENSRNOG00000064686	
ENSRNOG00000054365	AC094067.1
ENSRNOG00000067910	U7
ENSRNOG00000025145	Rmdn1
ENSRNOG00000017484	Gja5
ENSRNOG00000049425	Fam167b
ENSRNOG00000063148	
ENSRNOG00000051415	AABR07001001.1
ENSRNOG00000040287	Cyp1b1
ENSRNOG00000064116	U4
ENSRNOG00000061788	Gm24507
ENSRNOG00000052715	AABR07060833.2
ENSRNOG00000062449	Olr295
ENSRNOG00000068699	
ENSRNOG00000054954	Lilrb2
ENSRNOG00000039865	Vnn3
ENSRNOG00000054881	U4
ENSRNOG00000066016	U6
ENSRNOG00000052446	AABR07049320.3
ENSRNOG00000053685	U1
ENSRNOG00000063781	
ENSRNOG00000038398	Slc25a31
ENSRNOG00000066971	
ENSRNOG00000054369	AABR07010550.1
ENSRNOG00000017583	Mapkap1
ENSRNOG00000060467	Y_RNA
ENSRNOG00000058518	AABR07000521.1
ENSRNOG00000068655	
ENSRNOG00000069597	
ENSRNOG00000061021	U4
ENSRNOG00000058612	U6
ENSRNOG00000061397	Metazoa_SRP
ENSRNOG00000052674	U2
ENSRNOG00000068199	
ENSRNOG00000006314	Zbp1
ENSRNOG00000065042	
ENSRNOG00000017294	Zranb1
ENSRNOG00000066722	U7
ENSRNOG00000045665	Amigo1
ENSRNOG00000016219	Vnn1
ENSRNOG00000070599	
ENSRNOG00000067603	
ENSRNOG00000070443	U2
ENSRNOG00000059787	U2
ENSRNOG00000059636	AABR07009419.1
ENSRNOG00000055235	U1
ENSRNOG00000064250	
ENSRNOG00000012266	Zcchc17
ENSRNOG00000012591	Pkd2l1
ENSRNOG00000069685	
ENSRNOG00000020989	Tm7sf2
ENSRNOG00000068282	U6
ENSRNOG00000006328	Wwp1
ENSRNOG00000063019	
ENSRNOG00000032136	Cdc42ep3
ENSRNOG00000068763	U6
ENSRNOG00000017647	Zc3h8
ENSRNOG00000058275	Spef2
ENSRNOG00000063624	Gm24120
ENSRNOG00000070552	U6
ENSRNOG00000026705	Dgki
ENSRNOG00000062915	
ENSRNOG00000012982	Map9
ENSRNOG00000068295	U3
ENSRNOG00000008258	Fnbp1
ENSRNOG00000025051	Tal1
ENSRNOG00000066126	U2
ENSRNOG00000020890	Fgf4
ENSRNOG00000008245	AABR07054614.1
ENSRNOG00000061361	Gm26330
ENSRNOG00000013994	Enpp1
ENSRNOG00000071180	U6
ENSRNOG00000067372	U7
ENSRNOG00000021057	Osbp
ENSRNOG00000016337	Slc22a1
ENSRNOG00000068290	U2
ENSRNOG00000033376	AABR07065782.1
ENSRNOG00000067578	U5
ENSRNOG00000057287	Gm24982
ENSRNOG00000070879	
ENSRNOG00000008482	Rbms1
ENSRNOG00000055772	AABR07008361.1
ENSRNOG00000017699	Mill1
ENSRNOG00000009531	Col9a3
ENSRNOG00000070652	U6
ENSRNOG00000071090	
ENSRNOG00000057762	SNORD14
ENSRNOG00000066121	
ENSRNOG00000019556	Cd9
ENSRNOG00000026036	Pdyn
ENSRNOG00000008161	Pdzk1ip1
ENSRNOG00000042330	Ms4a18
ENSRNOG00000057098	AABR07008337.1
ENSRNOG00000060295	U6
ENSRNOG00000063671	U6
ENSRNOG00000065459	
ENSRNOG00000057606	U7
ENSRNOG00000069014	
ENSRNOG00000018107	Zfand5
ENSRNOG00000001518	Itga6
ENSRNOG00000057993	AC119459.2
ENSRNOG00000069257	U6
ENSRNOG00000056153	Tent5b
ENSRNOG00000060403	AABR07008372.1
ENSRNOG00000004706	Vit
ENSRNOG00000015868	Insl6
ENSRNOG00000051718	AABR07059220.1
ENSRNOG00000064131	
ENSRNOG00000065928	U6
ENSRNOG00000063748	U5
ENSRNOG00000009514	Mme
ENSRNOG00000060919	Snord72
ENSRNOG00000066380	
ENSRNOG00000069776	RGD1563307
ENSRNOG00000015271	Zfp418
ENSRNOG00000070120	U7
ENSRNOG00000011346	Ehd2
ENSRNOG00000054324	SNORD39
ENSRNOG00000054088	RNaseP_nuc
ENSRNOG00000057595	U4
ENSRNOG00000021220	Cpxm1
ENSRNOG00000061199	Tcfl5
ENSRNOG00000009406	Tm9sf4
ENSRNOG00000054413	
ENSRNOG00000069583	U2
ENSRNOG00000068160	Olr297
ENSRNOG00000010531	Oprd1
ENSRNOG00000069750	
ENSRNOG00000059280	U5
ENSRNOG00000064297	Gm24581
ENSRNOG00000018353	Rad17
ENSRNOG00000069934	U6
ENSRNOG00000062571	U2
ENSRNOG00000036576	Zdhhc6
ENSRNOG00000060256	RNaseP_nuc
ENSRNOG00000029670	RGD1564606
ENSRNOG00000063402	U6
ENSRNOG00000069513	
ENSRNOG00000071091	
ENSRNOG00000020000	Tmem219
ENSRNOG00000058150	AABR07007942.1
ENSRNOG00000019179	Ggta1
ENSRNOG00000068750	
ENSRNOG00000027161	RGD1359158
ENSRNOG00000070002	U6
ENSRNOG00000055378	Snord38a
ENSRNOG00000005246	Tfap2c
ENSRNOG00000052131	AABR07061869.1
ENSRNOG00000012269	Lpcat3
ENSRNOG00000066094	
ENSRNOG00000045795	Gatd1
ENSRNOG00000054919	U6
ENSRNOG00000058255	AABR07012640.2
ENSRNOG00000059686	Gm23795
ENSRNOG00000066590	
ENSRNOG00000016183	Ipp
ENSRNOG00000065603	
ENSRNOG00000055936	Trnp1
ENSRNOG00000061526	Rsph6a
ENSRNOG00000051990	U4
ENSRNOG00000058441	AABR07006292.1
ENSRNOG00000024433	Fbxl7
ENSRNOG00000064382	
